"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1000 3.5 0.4 689 167 NA NA FALSE ""
1000 4.5 0.4 102 168 NA NA FALSE ""
1400 3.5 5 87 169 NA NA FALSE ""
1400 4.5 5 248 170 NA NA FALSE ""
600 3.5 5 981 171 NA NA FALSE ""
200 4.5 0.4 62 172 NA NA FALSE ""
1000 4.5 5 38 173 NA NA FALSE ""
1000 3.5 5 892 174 NA NA FALSE ""
1400 3.5 5 455 175 NA NA FALSE ""
1000 2 0.4 600 176 NA NA FALSE ""
1400 2 0.4 739 177 NA NA FALSE ""
1000 2 0.4 783 178 NA NA FALSE ""
1000 3.5 0.4 669 179 NA NA FALSE ""
1400 4.5 5 776 180 NA NA FALSE ""
1400 2 5 139 181 NA NA FALSE ""
600 4.5 5 840 182 NA NA FALSE ""
1400 3.5 0.4 154 183 NA NA FALSE ""
200 4.5 0.4 551 184 NA NA FALSE ""
200 4.5 0.4 732 185 NA NA FALSE ""
200 3.5 0.4 768 186 NA NA FALSE ""
1400 3.5 0.4 695 187 NA NA FALSE ""
1000 4.5 0.4 572 188 NA NA FALSE ""
1000 4.5 5 618 189 NA NA FALSE ""
1000 3.5 5 830 190 NA NA FALSE ""
1400 2 5 688 191 NA NA FALSE ""
1400 3.5 0.4 323 192 NA NA FALSE ""
1400 2 0.4 48 193 NA NA FALSE ""
1400 2 5 368 194 NA NA FALSE ""
1000 3.5 5 753 195 NA NA FALSE ""
1400 2 5 270 196 NA NA FALSE ""
600 4.5 5 688 197 NA NA FALSE ""
1000 2 0.4 22 198 NA NA FALSE ""
1400 2 0.4 931 199 NA NA FALSE ""
1400 3.5 5 138 200 NA NA FALSE ""
600 2 0.4 779 201 NA NA FALSE ""
200 2 0.4 858 202 NA NA FALSE ""
600 2 5 356 203 NA NA FALSE ""
1400 2 0.4 809 204 NA NA FALSE ""
200 4.5 0.4 799 205 NA NA FALSE ""
1400 2 0.4 286 206 NA NA FALSE ""
600 4.5 0.4 947 207 NA NA FALSE ""
1000 4.5 0.4 512 208 NA NA FALSE ""
1000 2 5 756 209 NA NA FALSE ""
1000 3.5 0.4 626 210 NA NA FALSE ""
200 4.5 0.4 89 211 NA NA FALSE ""
1400 2 0.4 104 212 NA NA FALSE ""
200 3.5 0.4 764 213 NA NA FALSE ""
200 2 0.4 612 214 NA NA FALSE ""
1400 4.5 0.4 142 215 NA NA FALSE ""
1400 3.5 0.4 676 216 NA NA FALSE ""
200 3.5 0.4 457 217 NA NA FALSE ""
1000 3.5 0.4 776 218 NA NA FALSE ""
200 2 0.4 689 219 NA NA FALSE ""
1400 3.5 0.4 435 220 NA NA FALSE ""
1000 3.5 0.4 83 221 NA NA FALSE ""
600 3.5 5 785 222 NA NA FALSE ""
200 4.5 5 333 223 NA NA FALSE ""
600 2 5 451 224 NA NA FALSE ""
600 4.5 5 651 225 NA NA FALSE ""
1000 4.5 0.4 739 226 NA NA FALSE ""
200 4.5 5 275 227 NA NA FALSE ""
1000 3.5 5 853 228 NA NA FALSE ""
600 2 5 884 229 NA NA FALSE ""
600 4.5 5 81 230 NA NA FALSE ""
200 2 0.4 559 231 NA NA FALSE ""
200 3.5 5 14 232 NA NA FALSE ""
200 4.5 0.4 432 233 NA NA FALSE ""
200 2 5 991 234 NA NA FALSE ""
1000 2 0.4 669 235 NA NA FALSE ""
1000 4.5 0.4 558 236 NA NA FALSE ""
1400 2 5 224 237 NA NA FALSE ""
600 4.5 5 92 238 NA NA FALSE ""
600 3.5 0.4 269 239 NA NA FALSE ""
1000 3.5 5 407 240 NA NA FALSE ""
200 2 5 888 241 NA NA FALSE ""
1000 2 0.4 511 242 NA NA FALSE ""
1400 2 5 742 243 NA NA FALSE ""
600 2 5 237 244 NA NA FALSE ""
1000 2 5 231 245 NA NA FALSE ""
200 3.5 5 438 246 NA NA FALSE ""
200 4.5 5 941 247 NA NA FALSE ""
600 2 5 32 248 NA NA FALSE ""
200 4.5 0.4 666 249 NA NA FALSE ""
600 3.5 0.4 548 250 NA NA FALSE ""
1000 4.5 0.4 550 251 NA NA FALSE ""
600 4.5 5 913 252 NA NA FALSE ""
200 3.5 0.4 384 253 NA NA FALSE ""
600 4.5 5 406 254 NA NA FALSE ""
1400 2 0.4 874 255 NA NA FALSE ""
600 4.5 0.4 532 256 NA NA FALSE ""
1000 2 0.4 114 257 NA NA FALSE ""
200 4.5 0.4 471 258 NA NA FALSE ""
1000 3.5 0.4 189 259 NA NA FALSE ""
1400 3.5 0.4 3 260 NA NA FALSE ""
600 2 0.4 950 261 NA NA FALSE ""
600 2 0.4 612 262 NA NA FALSE ""
200 2 0.4 55 263 NA NA FALSE ""
1000 4.5 5 557 264 NA NA FALSE ""
1400 4.5 5 959 265 NA NA FALSE ""
600 4.5 0.4 918 266 NA NA FALSE ""
1000 4.5 0.4 812 267 NA NA FALSE ""
600 2 5 852 268 NA NA FALSE ""
1000 4.5 0.4 71 269 NA NA FALSE ""
600 4.5 5 705 270 NA NA FALSE ""
1400 3.5 5 220 271 NA NA FALSE ""
1400 2 0.4 289 272 NA NA FALSE ""
1000 2 5 894 273 NA NA FALSE ""
200 4.5 5 682 274 NA NA FALSE ""
1400 2 5 86 275 NA NA FALSE ""
1000 3.5 0.4 520 276 NA NA FALSE ""
200 2 0.4 842 277 NA NA FALSE ""
1400 2 5 430 278 NA NA FALSE ""
600 2 5 813 279 NA NA FALSE ""
1000 3.5 5 712 280 NA NA FALSE ""
1400 2 5 70 281 NA NA FALSE ""
600 2 5 160 282 NA NA FALSE ""
600 4.5 5 815 283 NA NA FALSE ""
1400 3.5 0.4 570 284 NA NA FALSE ""
200 3.5 5 985 285 NA NA FALSE ""
1000 4.5 5 213 286 NA NA FALSE ""
1000 2 5 549 287 NA NA FALSE ""
1400 4.5 5 422 288 NA NA FALSE ""
1000 4.5 0.4 556 289 NA NA FALSE ""
1000 2 5 427 290 NA NA FALSE ""
200 2 5 712 291 NA NA FALSE ""
600 2 5 403 292 NA NA FALSE ""
200 4.5 5 732 293 NA NA FALSE ""
600 4.5 5 737 294 NA NA FALSE ""
1000 3.5 0.4 290 295 NA NA FALSE ""
1000 2 5 589 296 NA NA FALSE ""
200 3.5 0.4 174 297 NA NA FALSE ""
600 3.5 0.4 535 298 NA NA FALSE ""
200 3.5 5 45 299 NA NA FALSE ""
1000 2 0.4 11 300 NA NA FALSE ""
1000 4.5 0.4 261 301 NA NA FALSE ""
1000 4.5 5 617 302 NA NA FALSE ""
1000 2 5 204 303 NA NA FALSE ""
200 2 5 264 304 NA NA FALSE ""
1400 3.5 0.4 33 305 NA NA FALSE ""
1400 2 5 60 306 NA NA FALSE ""
600 2 5 768 307 NA NA FALSE ""
1000 2 5 561 308 NA NA FALSE ""
200 2 0.4 33 309 NA NA FALSE ""
1400 4.5 0.4 406 310 NA NA FALSE ""
200 2 0.4 825 311 NA NA FALSE ""
1400 3.5 5 729 312 NA NA FALSE ""
200 4.5 0.4 962 313 NA NA FALSE ""
1400 3.5 5 824 314 NA NA FALSE ""
600 2 0.4 646 315 NA NA FALSE ""
1400 3.5 0.4 954 316 NA NA FALSE ""
600 4.5 5 149 317 NA NA FALSE ""
1400 3.5 0.4 81 318 NA NA FALSE ""
600 2 0.4 185 319 NA NA FALSE ""
1000 3.5 5 482 320 NA NA FALSE ""
1400 2 0.4 106 321 NA NA FALSE ""
200 4.5 0.4 841 322 NA NA FALSE ""
1000 4.5 0.4 723 323 NA NA FALSE ""
1000 2 5 308 324 NA NA FALSE ""
200 4.5 0.4 993 325 NA NA FALSE ""
1400 2 0.4 345 326 NA NA FALSE ""
600 3.5 5 784 327 NA NA FALSE ""
600 2 5 511 328 NA NA FALSE ""
200 2 0.4 67 329 NA NA FALSE ""
1400 4.5 5 59 330 NA NA FALSE ""
1400 3.5 5 423 331 NA NA FALSE ""
600 2 5 484 332 NA NA FALSE ""
1400 4.5 0.4 300 333 NA NA FALSE ""
1400 2 0.4 92 334 NA NA FALSE ""
1400 3.5 0.4 981 335 NA NA FALSE ""
1400 3.5 5 864 336 NA NA FALSE ""
1000 4.5 0.4 844 337 NA NA FALSE ""
600 3.5 0.4 145 338 NA NA FALSE ""
1000 4.5 0.4 212 339 NA NA FALSE ""
600 2 0.4 934 340 NA NA FALSE ""
1000 4.5 5 168 341 NA NA FALSE ""
1400 2 5 776 342 NA NA FALSE ""
1400 4.5 5 809 343 NA NA FALSE ""
200 4.5 5 800 344 NA NA FALSE ""
200 4.5 0.4 135 345 NA NA FALSE ""
1000 2 0.4 476 346 NA NA FALSE ""
1400 3.5 0.4 792 347 NA NA FALSE ""
1400 4.5 5 424 348 NA NA FALSE ""
200 4.5 5 889 349 NA NA FALSE ""
600 3.5 0.4 777 350 NA NA FALSE ""
200 4.5 0.4 519 351 NA NA FALSE ""
1000 2 0.4 508 352 NA NA FALSE ""
1400 4.5 5 622 353 NA NA FALSE ""
600 4.5 0.4 775 354 NA NA FALSE ""
600 4.5 0.4 520 355 NA NA FALSE ""
600 2 0.4 72 356 NA NA FALSE ""
1000 3.5 5 844 357 NA NA FALSE ""
1000 3.5 0.4 26 358 NA NA FALSE ""
1400 2 5 17 359 NA NA FALSE ""
600 4.5 5 137 360 NA NA FALSE ""
600 4.5 5 610 361 NA NA FALSE ""
600 2 0.4 207 362 NA NA FALSE ""
200 2 0.4 63 363 NA NA FALSE ""
1000 4.5 5 743 364 NA NA FALSE ""
1000 3.5 0.4 149 365 NA NA FALSE ""
1400 2 0.4 957 366 NA NA FALSE ""
1000 4.5 0.4 309 367 NA NA FALSE ""
600 3.5 5 283 368 NA NA FALSE ""
1400 2 5 795 369 NA NA FALSE ""
200 3.5 0.4 818 370 NA NA FALSE ""
1000 4.5 5 435 371 NA NA FALSE ""
1400 3.5 0.4 962 372 NA NA FALSE ""
1400 2 0.4 284 373 NA NA FALSE ""
200 3.5 0.4 512 374 NA NA FALSE ""
1000 2 5 547 375 NA NA FALSE ""
1000 2 0.4 449 376 NA NA FALSE ""
600 2 5 8 377 NA NA FALSE ""
200 3.5 0.4 356 378 NA NA FALSE ""
1400 4.5 5 885 379 NA NA FALSE ""
1000 2 5 555 380 NA NA FALSE ""
1400 2 5 814 381 NA NA FALSE ""
600 4.5 0.4 659 382 NA NA FALSE ""
1000 2 0.4 505 383 NA NA FALSE ""
1000 3.5 5 368 384 NA NA FALSE ""
1000 3.5 5 18 385 NA NA FALSE ""
1400 2 0.4 826 386 NA NA FALSE ""
1400 3.5 0.4 255 387 NA NA FALSE ""
600 3.5 5 685 388 NA NA FALSE ""
600 4.5 5 684 389 NA NA FALSE ""
600 3.5 5 284 390 NA NA FALSE ""
1400 3.5 5 502 391 NA NA FALSE ""
1000 2 5 533 392 NA NA FALSE ""
1400 4.5 0.4 896 393 NA NA FALSE ""
600 3.5 0.4 854 394 NA NA FALSE ""
200 4.5 5 881 395 NA NA FALSE ""
1000 2 0.4 748 396 NA NA FALSE ""
600 4.5 5 696 397 NA NA FALSE ""
1000 2 5 112 398 NA NA FALSE ""
600 4.5 5 418 399 NA NA FALSE ""
200 4.5 5 733 400 NA NA FALSE ""
600 3.5 0.4 337 401 NA NA FALSE ""
1000 4.5 5 394 402 NA NA FALSE ""
600 2 0.4 326 403 NA NA FALSE ""
1400 4.5 5 398 404 NA NA FALSE ""
1400 4.5 5 887 405 NA NA FALSE ""
1000 3.5 5 719 406 NA NA FALSE ""
1400 2 5 121 407 NA NA FALSE ""
200 3.5 5 56 408 NA NA FALSE ""
600 4.5 5 50 409 NA NA FALSE ""
200 4.5 5 958 410 NA NA FALSE ""
1000 2 5 998 411 NA NA FALSE ""
200 4.5 0.4 738 412 NA NA FALSE ""
1000 2 5 887 413 NA NA FALSE ""
600 4.5 5 195 414 NA NA FALSE ""
600 2 5 302 415 NA NA FALSE ""
1400 2 0.4 170 416 NA NA FALSE ""
200 3.5 5 964 417 NA NA FALSE ""
200 4.5 5 427 418 NA NA FALSE ""
200 3.5 0.4 236 419 NA NA FALSE ""
600 4.5 0.4 612 420 NA NA FALSE ""
600 2 0.4 483 421 NA NA FALSE ""
1400 2 5 847 422 NA NA FALSE ""
200 2 0.4 100 423 NA NA FALSE ""
200 2 0.4 24 424 NA NA FALSE ""
200 3.5 5 218 425 NA NA FALSE ""
600 4.5 5 177 426 NA NA FALSE ""
600 2 0.4 628 427 NA NA FALSE ""
1000 2 0.4 823 428 NA NA FALSE ""
1400 3.5 5 293 429 NA NA FALSE ""
600 2 5 83 430 NA NA FALSE ""
1000 4.5 5 290 431 NA NA FALSE ""
1000 2 5 479 432 NA NA FALSE ""
1000 3.5 5 533 433 NA NA FALSE ""
1400 3.5 0.4 861 434 NA NA FALSE ""
1000 2 5 151 435 NA NA FALSE ""
200 3.5 5 122 436 NA NA FALSE ""
1400 3.5 0.4 504 437 NA NA FALSE ""
1400 4.5 0.4 18 438 NA NA FALSE ""
1000 3.5 0.4 728 439 NA NA FALSE ""
1400 3.5 5 132 440 NA NA FALSE ""
1400 4.5 0.4 554 441 NA NA FALSE ""
600 3.5 5 665 442 NA NA FALSE ""
1000 4.5 0.4 818 443 NA NA FALSE ""
1000 2 0.4 108 444 NA NA FALSE ""
1000 4.5 0.4 80 445 NA NA FALSE ""
200 2 5 662 446 NA NA FALSE ""
1400 4.5 5 771 447 NA NA FALSE ""
1400 3.5 0.4 368 448 NA NA FALSE ""
200 2 5 156 449 NA NA FALSE ""
200 3.5 0.4 238 450 NA NA FALSE ""
1400 4.5 5 228 451 NA NA FALSE ""
200 3.5 0.4 635 452 NA NA FALSE ""
600 4.5 0.4 737 453 NA NA FALSE ""
600 3.5 5 146 454 NA NA FALSE ""
200 3.5 5 266 455 NA NA FALSE ""
600 4.5 5 144 456 NA NA FALSE ""
200 2 0.4 172 457 NA NA FALSE ""
200 4.5 0.4 957 458 NA NA FALSE ""
1000 3.5 0.4 291 459 NA NA FALSE ""
200 3.5 0.4 617 460 NA NA FALSE ""
600 4.5 5 573 461 NA NA FALSE ""
600 4.5 0.4 528 462 NA NA FALSE ""
1000 3.5 5 679 463 NA NA FALSE ""
200 4.5 5 919 464 NA NA FALSE ""
600 2 5 31 465 NA NA FALSE ""
1400 3.5 5 807 466 NA NA FALSE ""
200 3.5 0.4 456 467 NA NA FALSE ""
1400 2 0.4 261 468 NA NA FALSE ""
1400 2 0.4 39 469 NA NA FALSE ""
1400 4.5 5 636 470 NA NA FALSE ""
1400 3.5 0.4 807 471 NA NA FALSE ""
1400 3.5 5 90 472 NA NA FALSE ""
600 3.5 0.4 938 473 NA NA FALSE ""
1400 4.5 5 387 474 NA NA FALSE ""
1400 4.5 5 214 475 NA NA FALSE ""
200 4.5 5 279 476 NA NA FALSE ""
600 4.5 5 879 477 NA NA FALSE ""
600 3.5 5 680 478 NA NA FALSE ""
1000 2 5 994 479 NA NA FALSE ""
1000 2 0.4 147 480 NA NA FALSE ""
1400 4.5 0.4 208 481 NA NA FALSE ""
1000 2 5 564 482 NA NA FALSE ""
200 2 5 854 483 NA NA FALSE ""
1400 4.5 0.4 601 484 NA NA FALSE ""
1400 3.5 0.4 811 485 NA NA FALSE ""
200 3.5 0.4 967 486 NA NA FALSE ""
1000 4.5 0.4 125 487 NA NA FALSE ""
600 4.5 5 623 488 NA NA FALSE ""
1400 4.5 0.4 702 489 NA NA FALSE ""
600 2 0.4 78 490 NA NA FALSE ""
1400 3.5 0.4 595 491 NA NA FALSE ""
1000 2 0.4 525 492 NA NA FALSE ""
1000 4.5 5 155 493 NA NA FALSE ""
1000 4.5 0.4 783 494 NA NA FALSE ""
600 2 5 738 495 NA NA FALSE ""
600 2 5 833 496 NA NA FALSE ""
200 3.5 0.4 540 497 NA NA FALSE ""
1400 3.5 0.4 541 498 NA NA FALSE ""
1000 3.5 5 180 499 NA NA FALSE ""
1000 4.5 0.4 669 500 NA NA FALSE ""
1400 2 0.4 366 501 NA NA FALSE ""
600 4.5 5 336 502 NA NA FALSE ""
200 4.5 0.4 233 503 NA NA FALSE ""
1400 3.5 5 17 504 NA NA FALSE ""
600 3.5 0.4 966 505 NA NA FALSE ""
1000 3.5 0.4 607 506 NA NA FALSE ""
200 3.5 0.4 956 507 NA NA FALSE ""
1000 4.5 5 341 508 NA NA FALSE ""
1000 4.5 5 821 509 NA NA FALSE ""
1000 3.5 0.4 201 510 NA NA FALSE ""
1000 3.5 0.4 761 511 NA NA FALSE ""
200 3.5 5 305 512 NA NA FALSE ""
1400 3.5 0.4 308 513 NA NA FALSE ""
1000 4.5 0.4 475 514 NA NA FALSE ""
1400 2 5 944 515 NA NA FALSE ""
1400 2 0.4 8 516 NA NA FALSE ""
1400 4.5 5 385 517 NA NA FALSE ""
1000 2 0.4 202 518 NA NA FALSE ""
200 2 0.4 715 519 NA NA FALSE ""
1400 3.5 5 762 520 NA NA FALSE ""
1400 4.5 5 186 521 NA NA FALSE ""
200 3.5 5 445 522 NA NA FALSE ""
1400 2 5 732 523 NA NA FALSE ""
600 4.5 0.4 766 524 NA NA FALSE ""
1400 3.5 0.4 278 525 NA NA FALSE ""
1000 4.5 0.4 594 526 NA NA FALSE ""
1000 4.5 0.4 417 527 NA NA FALSE ""
1400 2 5 563 528 NA NA FALSE ""
1400 3.5 5 866 529 NA NA FALSE ""
1400 2 0.4 111 530 NA NA FALSE ""
200 3.5 5 204 531 NA NA FALSE ""
200 3.5 0.4 672 532 NA NA FALSE ""
1400 2 5 397 533 NA NA FALSE ""
1000 3.5 5 868 534 NA NA FALSE ""
1400 2 5 692 535 NA NA FALSE ""
200 4.5 5 882 536 NA NA FALSE ""
1000 3.5 0.4 878 537 NA NA FALSE ""
1400 4.5 0.4 152 538 NA NA FALSE ""
1400 4.5 5 453 539 NA NA FALSE ""
600 4.5 0.4 825 540 NA NA FALSE ""
1000 3.5 0.4 395 541 NA NA FALSE ""
600 4.5 0.4 460 542 NA NA FALSE ""
200 3.5 0.4 779 543 NA NA FALSE ""
600 2 5 743 544 NA NA FALSE ""
1000 3.5 0.4 674 545 NA NA FALSE ""
1400 2 0.4 124 546 NA NA FALSE ""
600 3.5 0.4 533 547 NA NA FALSE ""
200 4.5 5 232 548 NA NA FALSE ""
1000 3.5 5 400 549 NA NA FALSE ""
200 3.5 5 308 550 NA NA FALSE ""
1000 3.5 0.4 869 551 NA NA FALSE ""
200 2 5 856 552 NA NA FALSE ""
1000 2 5 193 553 NA NA FALSE ""
1000 3.5 5 638 554 NA NA FALSE ""
600 3.5 0.4 762 555 NA NA FALSE ""
600 2 5 189 556 NA NA FALSE ""
1400 4.5 5 677 557 NA NA FALSE ""
600 4.5 5 27 558 NA NA FALSE ""
200 2 0.4 378 559 NA NA FALSE ""
1000 3.5 5 21 560 NA NA FALSE ""
1000 4.5 5 454 561 NA NA FALSE ""
600 3.5 5 967 562 NA NA FALSE ""
600 3.5 5 109 563 NA NA FALSE ""
1000 4.5 5 763 564 NA NA FALSE ""
1400 3.5 0.4 649 565 NA NA FALSE ""
1000 3.5 5 337 566 NA NA FALSE ""
200 2 5 311 567 NA NA FALSE ""
600 2 5 788 568 NA NA FALSE ""
1400 4.5 5 57 569 NA NA FALSE ""
200 3.5 0.4 402 570 NA NA FALSE ""
600 2 0.4 212 571 NA NA FALSE ""
600 4.5 5 807 572 NA NA FALSE ""
1000 3.5 5 982 573 NA NA FALSE ""
200 3.5 5 714 574 NA NA FALSE ""
200 2 0.4 839 575 NA NA FALSE ""
1400 4.5 5 164 576 NA NA FALSE ""
1400 4.5 0.4 494 577 NA NA FALSE ""
600 4.5 5 482 578 NA NA FALSE ""
600 4.5 0.4 548 579 NA NA FALSE ""
600 3.5 0.4 256 580 NA NA FALSE ""
1400 3.5 5 673 581 NA NA FALSE ""
1000 4.5 0.4 729 582 NA NA FALSE ""
200 2 0.4 127 583 NA NA FALSE ""
