"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 10 1.7 105 6193 8.41535605154858 1.61902585411653 FALSE ""
200 30 1.05 739 6194 51.7023037112941 1.07998146416856 FALSE ""
400 10 1.7 214 6195 9.18344321110409 1.72120812255626 FALSE ""
600 30 1.05 23 6196 50.9015126679606 1.07932134287813 FALSE ""
600 10 1.05 800 6197 15.8770525426222 1.07519523242034 FALSE ""
800 10 1.05 695 6198 16.5806857381415 1.07849105935817 FALSE ""
400 30 1.05 133 6199 48.9271592486055 1.07775521924589 FALSE ""
800 30 1.05 636 6200 50.192041901152 1.07738425787231 FALSE ""
400 30 1.05 885 6201 49.4758136534501 1.07554765460942 FALSE ""
200 20 1.05 250 6202 34.6280924875506 1.08223239667979 FALSE ""
400 30 1.7 695 6203 30.6155249692244 1.68148049336325 FALSE ""
400 30 1.05 239 6204 49.2284706533696 1.07833797186995 FALSE ""
800 10 1.7 555 6205 10.4982470046651 1.7128198094185 FALSE ""
800 10 1.05 436 6206 16.816401475933 1.07916535881841 FALSE ""
400 30 1.7 934 6207 30.5606369537008 1.68242255717656 FALSE ""
800 10 1.7 160 6208 9.13257172743947 1.68493574599305 FALSE ""
1000 20 1.7 597 6209 19.4839855586518 1.6951090176228 FALSE ""
1000 30 1.7 879 6210 32.6184140100275 1.74241438200657 FALSE ""
400 30 1.7 806 6211 30.972876612913 1.73231907476574 FALSE ""
800 30 1.05 386 6212 50.2441525928934 1.0784831645331 FALSE ""
1000 10 1.7 952 6213 11.350016597044 1.73732794278901 FALSE ""
400 10 1.7 4 6214 8.39795356734839 1.69565269781047 FALSE ""
400 10 1.7 965 6215 10.2256057902488 1.72672464943943 FALSE ""
400 10 1.7 199 6216 11.0703829023174 1.72944551321519 FALSE ""
400 30 1.7 448 6217 30.5424314381062 1.71152850634889 FALSE ""
200 10 1.7 187 6218 9.62475162486293 1.6669141189314 FALSE ""
400 10 1.7 733 6219 10.1641296257765 1.73273244881812 FALSE ""
400 30 1.7 238 6220 31.1728947951804 1.69938202057008 FALSE ""
400 10 1.7 940 6221 9.93889465629668 1.6853550057778 FALSE ""
800 20 1.05 638 6222 37.9248630104626 1.08687115221115 FALSE ""
800 20 1.05 560 6223 35.8106405126628 1.08341417974779 FALSE ""
600 30 1.05 942 6224 48.3468195403237 1.07490586640851 FALSE ""
800 20 1.05 442 6225 36.3352020523286 1.08376329198317 FALSE ""
600 20 1.7 130 6226 26.6852127629074 1.8081916413563 FALSE ""
1000 30 1.05 417 6227 51.0446087077329 1.07839992757707 FALSE ""
600 20 1.7 10 6228 15.7489204758664 1.61531384943352 FALSE ""
600 10 1.05 26 6229 17.0750184018234 1.07833313500545 FALSE ""
800 20 1.05 937 6230 35.3399489859249 1.08364589657748 FALSE ""
1000 20 1.7 382 6231 18.7915098517569 1.66768259917149 FALSE ""
800 10 1.05 74 6232 15.9103777264143 1.07517382193114 FALSE ""
1000 10 1.7 687 6233 10.2579578985467 1.71593090973452 FALSE ""
400 30 1.05 322 6234 53.512519871443 1.08187568110032 FALSE ""
200 10 1.05 23 6235 17.2592160725161 1.07740240810571 FALSE ""
800 30 1.05 61 6236 55.1862785321547 1.08494985792514 FALSE ""
200 30 1.05 75 6237 55.7094397461365 1.08247220000917 FALSE ""
400 30 1.05 18 6238 50.5469596849512 1.08133414159405 FALSE ""
800 20 1.05 412 6239 34.3297739119731 1.07894459888552 FALSE ""
800 20 1.05 896 6240 30.9863439651022 1.07277670951489 FALSE ""
800 30 1.05 487 6241 46.4480049377543 1.07225236503701 FALSE ""
800 10 1.7 798 6242 11.0552575068627 1.74971225183385 FALSE ""
800 30 1.7 770 6243 36.8073537562429 1.83254351721469 FALSE ""
1000 30 1.7 835 6244 29.3479296674039 1.70308845046195 FALSE ""
800 30 1.05 765 6245 45.3617661887842 1.0719370678372 FALSE ""
200 10 1.05 647 6246 17.9372869375314 1.08163069937686 FALSE ""
800 10 1.7 222 6247 10.1925658612211 1.70257904530102 FALSE ""
400 30 1.7 772 6248 31.5417240918015 1.73381928796027 FALSE ""
1000 20 1.05 523 6249 33.1277513749776 1.07833222026912 FALSE ""
600 10 1.7 681 6250 10.4143802166632 1.72588629436303 FALSE ""
800 30 1.05 836 6251 47.1049955233435 1.07594530486689 FALSE ""
1000 10 1.7 248 6252 10.4456137616375 1.71461114846251 FALSE ""
800 10 1.7 168 6253 10.3213614074828 1.70376512973189 FALSE ""
1000 10 1.05 128 6254 16.5144142809028 1.07934471125533 FALSE ""
800 10 1.05 120 6255 16.1232235204042 1.07562594349181 FALSE ""
200 30 1.05 816 6256 51.0001940388211 1.07909819167647 FALSE ""
1000 30 1.05 687 6257 48.5229343762757 1.07556116909998 FALSE ""
200 10 1.7 702 6258 9.33675122807628 1.70517931640267 FALSE ""
400 10 1.05 726 6259 16.1889063964924 1.07955387799801 FALSE ""
200 20 1.7 604 6260 17.8792602995811 1.64583248572034 FALSE ""
1000 30 1.7 626 6261 32.4822100842566 1.73364889305238 FALSE ""
400 30 1.05 92 6262 54.5070479126745 1.08143994408948 FALSE ""
400 30 1.7 913 6263 30.1833694543587 1.70708358675083 FALSE ""
400 10 1.05 813 6264 17.7942226219018 1.08157266859918 FALSE ""
600 30 1.05 388 6265 55.8763381107563 1.08340862657885 FALSE ""
1000 30 1.7 729 6266 30.6535783059565 1.69590447802036 FALSE ""
400 10 1.05 744 6267 16.2430114516152 1.07664091770764 FALSE ""
200 10 1.05 657 6268 16.7902952028779 1.07965719168195 FALSE ""
200 20 1.05 776 6269 29.60224945981 1.07012918892387 FALSE ""
200 20 1.7 831 6270 15.5715715720705 1.56609476316873 FALSE ""
200 30 1.7 705 6271 26.8507391923413 1.6911866865432 FALSE ""
600 10 1.7 774 6272 10.8287119682148 1.70423535066568 FALSE ""
400 20 1.05 806 6273 33.4789976871867 1.07979045151291 FALSE ""
1000 20 1.7 78 6274 20.5744541373736 1.6908260736082 FALSE ""
1000 20 1.7 17 6275 18.1175825107378 1.634934945167 FALSE ""
600 30 1.05 913 6276 51.7829774660283 1.07885026768419 FALSE ""
200 30 1.05 989 6277 54.8729245090557 1.08339450606543 FALSE ""
800 20 1.05 437 6278 35.815723205777 1.08154779010738 FALSE ""
800 30 1.7 883 6279 27.0241488935042 1.68374507431253 FALSE ""
1000 20 1.7 515 6280 18.7757406578618 1.66546762136626 FALSE ""
800 30 1.05 66 6281 49.4472837100827 1.07656209046786 FALSE ""
1000 10 1.05 428 6282 16.8080703450431 1.07659484007887 FALSE ""
1000 20 1.7 586 6283 20.6060291041541 1.70490004955666 FALSE ""
1000 30 1.05 536 6284 50.7799266314858 1.07854679517608 FALSE ""
800 30 1.7 896 6285 29.0919003986822 1.67832623785618 FALSE ""
1000 30 1.7 262 6286 27.9956889479761 1.72000607513509 FALSE ""
1000 20 1.7 623 6287 19.8061373021827 1.69812215998299 FALSE ""
200 20 1.7 552 6288 22.9791251162512 1.67712957924643 FALSE ""
200 30 1.7 749 6289 23.3037014334749 1.59859339214533 FALSE ""
400 10 1.7 310 6290 9.83714029457849 1.6886115996464 FALSE ""
600 10 1.7 346 6291 7.83910015346872 1.64507311034173 FALSE ""
1000 30 1.7 254 6292 28.9368953333144 1.70431257742967 FALSE ""
1000 20 1.05 640 6293 31.4918515860783 1.07375708964817 FALSE ""
800 30 1.7 805 6294 30.3758398639248 1.67838746365286 FALSE ""
1000 20 1.7 959 6295 21.7537158878265 1.7100842712088 FALSE ""
200 20 1.05 65 6296 36.5152440082871 1.0821607361229 FALSE ""
800 30 1.05 298 6297 50.799895608792 1.07977949734907 FALSE ""
600 20 1.05 38 6298 41.7299112921206 1.09301347405661 FALSE ""
600 20 1.05 697 6299 33.6291058659153 1.07877708672447 FALSE ""
400 20 1.7 420 6300 20.2432748958067 1.71021922977267 FALSE ""
1000 30 1.05 217 6301 50.8466852785584 1.07935407861516 FALSE ""
400 30 1.05 822 6302 51.0120601532005 1.08033498656614 FALSE ""
400 20 1.05 338 6303 31.800476583254 1.07662929353766 FALSE ""
400 10 1.05 182 6304 20.2541137487015 1.09018945211151 FALSE ""
200 10 1.7 291 6305 11.8605699099271 1.75639657007904 FALSE ""
600 20 1.7 368 6306 19.5692645746783 1.73518546015299 FALSE ""
800 30 1.7 111 6307 34.8098652409706 1.75076221254925 FALSE ""
200 20 1.05 885 6308 31.6571567500534 1.07527584894408 FALSE ""
200 20 1.05 96 6309 33.2623243931059 1.08052631524231 FALSE ""
1000 30 1.7 100 6310 32.2706925025453 1.75601130010325 FALSE ""
1000 30 1.7 533 6311 30.0162432362796 1.7277493838577 FALSE ""
800 20 1.7 262 6312 21.6815886122788 1.73912214194702 FALSE ""
800 30 1.7 872 6313 33.0625919564836 1.77318873376898 FALSE ""
1000 30 1.7 338 6314 29.5322735073594 1.72517683072548 FALSE ""
600 20 1.05 147 6315 34.2010459273099 1.07844570868963 FALSE ""
200 30 1.05 631 6316 48.8704505008633 1.07726989835838 FALSE ""
1000 10 1.05 467 6317 15.3551687126886 1.07318903752199 FALSE ""
800 20 1.05 43 6318 32.4123190894436 1.07525978283872 FALSE ""
800 10 1.05 492 6319 17.218507430903 1.07865060476458 FALSE ""
600 10 1.05 137 6320 17.2307350895478 1.0791701716507 FALSE ""
200 10 1.7 752 6321 10.2389393396098 1.70383103349264 FALSE ""
800 10 1.7 919 6322 11.4314205518768 1.74471573192934 FALSE ""
200 10 1.7 866 6323 10.5262737388793 1.78572693360382 FALSE ""
1000 30 1.7 652 6324 30.9594049091153 1.72631213787888 FALSE ""
400 20 1.05 742 6325 34.598218476132 1.0810154422649 FALSE ""
600 30 1.7 841 6326 30.5714545828892 1.68216477440696 FALSE ""
600 10 1.05 770 6327 16.1371555531833 1.07541534697732 FALSE ""
200 10 1.7 145 6328 9.5860055890139 1.67306785368624 FALSE ""
800 10 1.05 305 6329 16.1396761764485 1.07586212526039 FALSE ""
1000 10 1.7 340 6330 9.98758389254435 1.69365389662342 FALSE ""
400 10 1.7 584 6331 9.48429478512461 1.66980680557939 FALSE ""
1000 20 1.7 847 6332 20.9486318684889 1.72397828279983 FALSE ""
1000 30 1.05 977 6333 50.6793130339755 1.07872698379442 FALSE ""
1000 10 1.05 975 6334 18.0064914770785 1.08331360158853 FALSE ""
200 20 1.7 259 6335 20.1099300726753 1.72315226178495 FALSE ""
600 10 1.7 32 6336 10.1284239420049 1.72442623303575 FALSE ""
200 10 1.05 33 6337 19.4980058911554 1.08664526364252 FALSE ""
400 10 1.05 720 6338 16.6370103896014 1.07856133503586 FALSE ""
600 30 1.7 820 6339 36.350947481465 1.75969634573332 FALSE ""
800 10 1.05 194 6340 17.3610329015579 1.0808680926245 FALSE ""
200 20 1.05 360 6341 35.2298483698191 1.08177976898177 FALSE ""
1000 30 1.05 99 6342 51.5938729775359 1.07924992164456 FALSE ""
400 30 1.05 430 6343 50.0150560277551 1.07577168423783 FALSE ""
800 10 1.05 945 6344 17.668489007451 1.08319349463529 FALSE ""
400 10 1.7 875 6345 9.02298173374107 1.66952261721957 FALSE ""
800 10 1.05 453 6346 17.7767384233618 1.07982883856873 FALSE ""
1000 20 1.05 797 6347 34.7751128972163 1.0796368689053 FALSE ""
400 10 1.05 595 6348 16.0940191557904 1.07606837429574 FALSE ""
1000 30 1.7 603 6349 28.7801864374337 1.66921120590496 FALSE ""
200 10 1.05 477 6350 17.1326492694648 1.07951722367414 FALSE ""
200 30 1.7 376 6351 31.8346571628385 1.75420656143478 FALSE ""
200 20 1.7 801 6352 19.3259765134692 1.69437894713835 FALSE ""
800 30 1.05 816 6353 51.4391063438313 1.08012072235257 FALSE ""
800 20 1.05 518 6354 34.4196987252604 1.08017561321092 FALSE ""
600 20 1.05 535 6355 33.654681805152 1.07971722636947 FALSE ""
1000 10 1.05 266 6356 16.838977560165 1.07854297822164 FALSE ""
800 30 1.7 221 6357 28.9175569465126 1.68055289689541 FALSE ""
600 20 1.05 530 6358 33.2422353437078 1.07919138283287 FALSE ""
200 20 1.7 371 6359 28.3444713219482 1.8541372214727 FALSE ""
1000 20 1.7 430 6360 18.8092228937999 1.66218745514361 FALSE ""
600 30 1.05 257 6361 52.6588478647452 1.07886457145147 FALSE ""
1000 10 1.05 187 6362 16.87940326017 1.07945194183386 FALSE ""
800 10 1.7 925 6363 9.90855301240725 1.70670777440137 FALSE ""
1000 30 1.7 2 6364 26.9026745789253 1.66522478874931 FALSE ""
1000 20 1.7 63 6365 18.4114411747237 1.66389433367759 FALSE ""
600 30 1.7 471 6366 28.4079415250963 1.67271982814837 FALSE ""
400 30 1.05 378 6367 47.6130459636609 1.07495547092683 FALSE ""
400 20 1.7 2 6368 19.5964151625374 1.6996981012776 FALSE ""
600 30 1.7 833 6369 27.9011634516402 1.69328511107418 FALSE ""
800 30 1.7 409 6370 31.2810047451792 1.70748818661666 FALSE ""
1000 10 1.05 198 6371 17.2948842936153 1.07926650428472 FALSE ""
800 20 1.7 139 6372 19.4979055010214 1.69478412164813 FALSE ""
800 20 1.05 184 6373 33.5767054005153 1.07958780647048 FALSE ""
400 10 1.7 474 6374 10.1362330752833 1.73224237231012 FALSE ""
400 10 1.7 524 6375 10.9844464000222 1.72306788333652 FALSE ""
1000 20 1.05 311 6376 33.6622971323739 1.07982945367144 FALSE ""
600 10 1.05 63 6377 16.9627157638881 1.07833971041668 FALSE ""
200 10 1.05 670 6378 16.6643307658134 1.07596492939957 FALSE ""
400 30 1.05 295 6379 54.1571269463092 1.08480481635985 FALSE ""
800 20 1.7 832 6380 21.1805916020514 1.71665611133077 FALSE ""
600 20 1.7 352 6381 22.0096077116514 1.739815384792 FALSE ""
400 30 1.05 434 6382 51.1288548087298 1.07786637362406 FALSE ""
800 10 1.7 352 6383 9.97238301741818 1.71387871254012 FALSE ""
1000 20 1.7 721 6384 19.2155595355897 1.69140249607858 FALSE ""
1000 30 1.05 968 6385 52.1697595845761 1.08062976217617 FALSE ""
800 10 1.7 541 6386 9.28680735523839 1.6689964330476 FALSE ""
400 30 1.7 53 6387 37.0481070902019 1.77883890474593 FALSE ""
600 10 1.7 630 6388 9.1049611705861 1.65909602240778 FALSE ""
200 10 1.05 493 6389 17.505708021582 1.08208146768808 FALSE ""
400 20 1.05 751 6390 31.2195435983702 1.07266994053718 FALSE ""
800 30 1.05 911 6391 52.0756152244154 1.08170072268559 FALSE ""
200 10 1.05 202 6392 17.8444376151398 1.08255537144824 FALSE ""
800 30 1.05 973 6393 49.4850158154234 1.07819920338651 FALSE ""
800 10 1.05 883 6394 15.8735796162522 1.07506945983784 FALSE ""
200 20 1.7 753 6395 25.1951134216748 1.74711751327715 FALSE ""
400 10 1.05 582 6396 17.9694741231313 1.08286992565928 FALSE ""
600 20 1.7 476 6397 17.1745993142066 1.64738553655806 FALSE ""
1000 10 1.05 192 6398 16.8537618275595 1.07835651481765 FALSE ""
200 10 1.7 464 6399 9.37692440768567 1.67320726502213 FALSE ""
600 10 1.7 302 6400 10.5226216545363 1.71836359639207 FALSE ""
400 20 1.05 105 6401 33.9323546841973 1.07917840147684 FALSE ""
600 10 1.05 718 6402 16.6621982545122 1.07664897217613 FALSE ""
600 10 1.05 160 6403 16.5332048296588 1.07867759546339 FALSE ""
600 30 1.05 734 6404 49.9548631114696 1.07626715207456 FALSE ""
1000 10 1.7 196 6405 9.49192825222246 1.72316615061816 FALSE ""
800 30 1.7 179 6406 29.5450137640126 1.6614453449862 FALSE ""
600 10 1.7 726 6407 9.25443681435824 1.68047989029993 FALSE ""
400 20 1.05 635 6408 33.4475451506905 1.07850654481884 FALSE ""
400 30 1.05 818 6409 48.4942460351858 1.07523356365643 FALSE ""
1000 30 1.7 70 6410 32.2895417777333 1.71017003720609 FALSE ""
600 10 1.05 924 6411 17.307834614865 1.08066598681107 FALSE ""
1000 30 1.05 154 6412 57.6192628872759 1.08324147802759 FALSE ""
800 20 1.7 496 6413 19.2595242577329 1.65466360803107 FALSE ""
600 20 1.7 375 6414 16.779053005858 1.63687340139574 FALSE ""
800 30 1.7 834 6415 27.3049094047841 1.63667422619545 FALSE ""
200 10 1.05 95 6416 16.2649427669473 1.07654674475223 FALSE ""
400 10 1.05 968 6417 17.0275706202825 1.0795455173594 FALSE ""
400 30 1.7 21 6418 26.0538340798285 1.65430514009457 FALSE ""
800 10 1.05 331 6419 17.3304355413804 1.08013360495522 FALSE ""
200 10 1.05 511 6420 14.9251922760071 1.07196209297702 FALSE ""
400 30 1.05 172 6421 48.1347175180003 1.07515314633986 FALSE ""
600 10 1.05 73 6422 16.175601121086 1.07545582623769 FALSE ""
200 10 1.05 641 6423 15.0052514878967 1.07349804852071 FALSE ""
1000 10 1.05 388 6424 16.770666898862 1.07975602550007 FALSE ""
200 30 1.05 851 6425 54.6378336015325 1.08332171262416 FALSE ""
600 30 1.05 399 6426 49.2950483594331 1.07669214130203 FALSE ""
1000 30 1.7 785 6427 30.4360247686676 1.69085180650193 FALSE ""
1000 20 1.05 592 6428 33.5649190595728 1.07877943017789 FALSE ""
1000 20 1.05 164 6429 33.6195110655157 1.07970181537163 FALSE ""
400 10 1.05 364 6430 17.2349995679577 1.07945850710344 FALSE ""
1000 30 1.05 519 6431 51.374643669549 1.07951612365038 FALSE ""
1000 30 1.7 500 6432 32.3810976360681 1.73248834697442 FALSE ""
800 10 1.7 884 6433 9.65560882221882 1.6968008048527 FALSE ""
600 10 1.7 315 6434 10.7630153861396 1.74118929823891 FALSE ""
200 10 1.7 736 6435 9.32081326118261 1.73061231664912 FALSE ""
1000 20 1.7 205 6436 21.2941194378342 1.73131104263098 FALSE ""
600 20 1.7 214 6437 22.2876721168128 1.77730010824065 FALSE ""
600 30 1.7 974 6438 29.4173464460308 1.66732308921172 FALSE ""
800 20 1.7 878 6439 20.8360968242393 1.7172782966415 FALSE ""
800 10 1.7 16 6440 10.4115514736626 1.68899494415753 FALSE ""
800 20 1.7 702 6441 21.3025990524995 1.71184063292926 FALSE ""
400 20 1.7 229 6442 22.7283427562876 1.72941772615153 FALSE ""
1000 20 1.7 527 6443 22.4658413926386 1.76253637186454 FALSE ""
800 10 1.7 773 6444 10.7790892644926 1.73024527099441 FALSE ""
200 30 1.7 782 6445 30.0285809230256 1.75069429103886 FALSE ""
200 20 1.05 989 6446 32.9906272866089 1.0729700270614 FALSE ""
400 10 1.05 816 6447 14.4140568904913 1.06729296307528 FALSE ""
400 30 1.7 813 6448 32.9285921759823 1.7313184709427 FALSE ""
600 10 1.05 307 6449 22.3075279581338 1.09954778706483 FALSE ""
1000 20 1.7 192 6450 21.0021603405782 1.72676113428188 FALSE ""
400 30 1.05 931 6451 50.1165904142723 1.07797905314424 FALSE ""
1000 10 1.05 646 6452 16.8601613705526 1.07951368918475 FALSE ""
200 20 1.05 280 6453 30.9191057281952 1.07336201394241 FALSE ""
800 10 1.7 415 6454 11.4227877826748 1.7379122799547 FALSE ""
400 30 1.7 367 6455 27.7230954353037 1.64088157578493 FALSE ""
800 20 1.05 358 6456 31.8920994972676 1.07370385027453 FALSE ""
200 10 1.7 67 6457 9.21131767925772 1.67768255700939 FALSE ""
400 30 1.7 550 6458 26.739404605119 1.71674079946521 FALSE ""
400 30 1.05 720 6459 47.3633771664752 1.07629993421318 FALSE ""
1000 10 1.7 811 6460 10.7374428831051 1.7281114850969 FALSE ""
800 10 1.7 122 6461 8.59657078979217 1.65161596978354 FALSE ""
200 30 1.7 719 6462 27.3765585373199 1.59737930094291 FALSE ""
800 30 1.7 632 6463 32.2823904686166 1.73104162776515 FALSE ""
200 30 1.05 905 6464 47.3889689873791 1.07489952840782 FALSE ""
800 10 1.05 341 6465 16.4578218827269 1.07556047503159 FALSE ""
800 30 1.7 710 6466 32.6597519907955 1.72405574729112 FALSE ""
1000 10 1.7 264 6467 9.46598777705154 1.69720325668228 FALSE ""
400 10 1.7 536 6468 8.90065170062066 1.68125581518491 FALSE ""
800 30 1.7 427 6469 30.3691501064654 1.73606261774808 FALSE ""
200 30 1.7 973 6470 23.7410384045716 1.6626825077504 FALSE ""
600 30 1.05 25 6471 45.9626660909897 1.07217188839972 FALSE ""
400 20 1.05 112 6472 32.5016204089507 1.0751234662385 FALSE ""
400 10 1.05 898 6473 15.192700339851 1.0702004765311 FALSE ""
1000 10 1.7 761 6474 11.8767800319087 1.74898592858697 FALSE ""
400 30 1.05 718 6475 50.430400846411 1.07851752534534 FALSE ""
200 10 1.05 14 6476 16.9885791119787 1.08081478409981 FALSE ""
400 10 1.7 684 6477 10.7981875925255 1.75356653441891 FALSE ""
400 20 1.05 553 6478 34.6433659787906 1.08297538470815 FALSE ""
600 30 1.7 130 6479 31.5173158500098 1.70338097982828 FALSE ""
800 10 1.05 676 6480 19.0581111323635 1.0871061082619 FALSE ""
200 30 1.05 381 6481 49.1271565085181 1.07685319513598 FALSE ""
400 30 1.7 31 6482 30.5855661723857 1.6745414019878 FALSE ""
600 30 1.7 895 6483 28.8552891297478 1.68178694878576 FALSE ""
1000 20 1.7 731 6484 19.7309360901365 1.69189426413321 FALSE ""
1000 20 1.05 613 6485 32.1557507799579 1.07567799486274 FALSE ""
800 20 1.05 603 6486 33.0532541921574 1.07540405567444 FALSE ""
600 20 1.05 481 6487 33.4049012232282 1.07691812161386 FALSE ""
200 10 1.05 807 6488 18.1308583106074 1.08288195647038 FALSE ""
600 20 1.05 846 6489 33.1688700387012 1.07587418413448 FALSE ""
400 10 1.05 502 6490 17.0392684239998 1.07742440315692 FALSE ""
400 20 1.05 280 6491 33.7736895418779 1.07869069762741 FALSE ""
600 30 1.05 8 6492 49.5245945865708 1.07506761823248 FALSE ""
800 10 1.7 632 6493 11.407660139272 1.71950548692393 FALSE ""
1000 10 1.7 151 6494 10.728770879867 1.7290550682223 FALSE ""
200 10 1.05 966 6495 16.7088337986385 1.07992515885395 FALSE ""
800 10 1.05 596 6496 16.9109830022032 1.08008687173337 FALSE ""
200 10 1.05 51 6497 16.2558708829473 1.07613793419128 FALSE ""
800 30 1.05 519 6498 50.8091239719597 1.08047725409375 FALSE ""
400 30 1.7 320 6499 34.3427772026956 1.7668491383376 FALSE ""
400 20 1.05 892 6500 31.0982356013478 1.07312388102607 FALSE ""
400 20 1.05 155 6501 32.8904904191225 1.07515664362479 FALSE ""
200 20 1.05 682 6502 32.428192655677 1.07692717453205 FALSE ""
800 30 1.7 893 6503 29.5503731885426 1.69189642122884 FALSE ""
800 20 1.7 914 6504 22.6114333257345 1.73341596301349 FALSE ""
400 20 1.05 643 6505 34.4148025465006 1.08105382488152 FALSE ""
600 30 1.7 352 6506 26.4695603095988 1.64505583020949 FALSE ""
800 30 1.7 927 6507 27.8116490305439 1.69275068796776 FALSE ""
1000 20 1.05 522 6508 31.6716491632448 1.07318203840529 FALSE ""
400 30 1.7 416 6509 35.453550604415 1.74072240791758 FALSE ""
200 10 1.05 706 6510 15.4298930793712 1.07458735860633 FALSE ""
400 20 1.05 792 6511 36.9804853567006 1.08355856288119 FALSE ""
800 10 1.7 809 6512 10.7743001913479 1.7096006540125 FALSE ""
600 10 1.05 704 6513 16.329348172623 1.07629379248886 FALSE ""
1000 30 1.05 344 6514 48.7695304321811 1.07899419590768 FALSE ""
600 20 1.05 531 6515 34.4332103071581 1.07942261673433 FALSE ""
800 20 1.05 682 6516 34.1662029899764 1.0779705436271 FALSE ""
800 20 1.05 503 6517 32.0152172145192 1.07520050666657 FALSE ""
1000 20 1.7 910 6518 18.9333032757493 1.6912147549281 FALSE ""
600 30 1.7 356 6519 28.8809730059573 1.6684972558049 FALSE ""
600 30 1.05 883 6520 49.3694889083604 1.07847978689919 FALSE ""
400 30 1.7 549 6521 36.7039593001602 1.75680616426432 FALSE ""
800 20 1.7 202 6522 19.3510672011612 1.69871038503739 FALSE ""
1000 10 1.7 930 6523 9.95387839644891 1.70124165252417 FALSE ""
400 10 1.05 138 6524 16.5179378600126 1.0793691937358 FALSE ""
600 20 1.7 595 6525 20.3149972759219 1.68003979275227 FALSE ""
600 20 1.05 830 6526 35.8921500103653 1.07975249667529 FALSE ""
800 20 1.05 16 6527 36.5141617374395 1.08310668468441 FALSE ""
400 20 1.05 126 6528 31.276052944635 1.07526449515053 FALSE ""
1000 20 1.05 11 6529 35.5505066138066 1.08208470636379 FALSE ""
400 20 1.7 371 6530 22.9089962165857 1.73532990280746 FALSE ""
600 30 1.05 217 6531 50.6677928555197 1.07635262415523 FALSE ""
1000 30 1.7 674 6532 32.5193244488339 1.7196484028665 FALSE ""
400 20 1.7 968 6533 19.2594932268467 1.70878255831401 FALSE ""
600 30 1.05 602 6534 46.5539744687878 1.07246216045563 FALSE ""
200 20 1.7 66 6535 26.5354060923539 1.78943051533569 FALSE ""
600 30 1.7 623 6536 30.6187008388243 1.7426568009362 FALSE ""
200 20 1.7 851 6537 21.8283882625439 1.71700662959989 FALSE ""
400 30 1.05 49 6538 47.5514743030943 1.07509902484882 FALSE ""
400 10 1.7 123 6539 10.830483837138 1.75317454674267 FALSE ""
800 20 1.7 718 6540 18.913954177483 1.69445749228057 FALSE ""
800 10 1.05 275 6541 21.0414378019974 1.09335913696575 FALSE ""
200 30 1.7 524 6542 33.6726413970832 1.71775803404922 FALSE ""
800 20 1.7 971 6543 20.204990101548 1.70952093131282 FALSE ""
1000 30 1.7 642 6544 27.7609763260045 1.65854034197927 FALSE ""
200 20 1.05 159 6545 33.5713992428757 1.07753732882917 FALSE ""
400 10 1.7 57 6546 9.8069700254152 1.7183988384147 FALSE ""
800 20 1.7 177 6547 17.868059432458 1.64877007985142 FALSE ""
200 10 1.05 342 6548 16.8846416619199 1.08124257375643 FALSE ""
200 20 1.7 241 6549 22.5298702405865 1.70879096767324 FALSE ""
800 20 1.05 706 6550 35.465677235926 1.08180091359866 FALSE ""
1000 30 1.7 423 6551 30.9882917270387 1.72701307358681 FALSE ""
1000 30 1.05 560 6552 60.7853563410955 1.0922435728194 FALSE ""
800 30 1.7 669 6553 31.9593439416312 1.6997349924899 FALSE ""
800 10 1.7 983 6554 10.660770405473 1.72544176814337 FALSE ""
400 10 1.7 504 6555 9.56355940782138 1.72751104171252 FALSE ""
200 10 1.05 692 6556 16.7569980785352 1.07896457184362 FALSE ""
1000 30 1.7 209 6557 33.5806298524276 1.74405896102316 FALSE ""
400 20 1.7 70 6558 18.9310504234363 1.59763024847382 FALSE ""
600 10 1.05 2 6559 19.1768859261579 1.0865180014769 FALSE ""
400 20 1.7 75 6560 21.6328517417807 1.71184927542109 FALSE ""
600 20 1.05 248 6561 37.7313710340978 1.08501969332445 FALSE ""
400 20 1.05 891 6562 33.8092374273793 1.07824514140875 FALSE ""
1000 20 1.7 753 6563 21.8902878600367 1.73980137875428 FALSE ""
1000 10 1.7 915 6564 10.0011943906206 1.68331711447957 FALSE ""
600 20 1.05 897 6565 32.6055132126113 1.07585345502065 FALSE ""
1000 10 1.05 360 6566 16.2445470684898 1.07608660833766 FALSE ""
1000 10 1.7 653 6567 9.27062058683315 1.67951497646441 FALSE ""
1000 30 1.7 708 6568 30.2335953496675 1.68657825027276 FALSE ""
400 30 1.05 307 6569 48.2737881971461 1.0748652595638 FALSE ""
1000 10 1.05 323 6570 17.0251310885948 1.08090802965671 FALSE ""
400 20 1.05 414 6571 36.7931660128691 1.08503040151253 FALSE ""
1000 10 1.05 757 6572 15.5277723539279 1.07335473529355 FALSE ""
1000 10 1.7 622 6573 10.027815100621 1.72069952248574 FALSE ""
200 10 1.05 271 6574 15.2026397401656 1.07530984318858 FALSE ""
400 10 1.05 836 6575 17.016531655948 1.07589581771276 FALSE ""
600 10 1.05 801 6576 15.7498427704391 1.07511903969012 FALSE ""
1000 10 1.7 569 6577 9.06041726394141 1.69600811791501 FALSE ""
200 30 1.7 155 6578 24.2902650340545 1.63453222910242 FALSE ""
