"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
1000 598 242 0.9397156285656 0.417400639727815 1.58246748462089 0.558185432869811 FALSE ""
1000 39 243 0.936797881258764 0.436226221872715 1.59134920021596 0.622955992548775 FALSE ""
1400 515 244 0.892213748049339 0.430806125019701 1.52143573410468 0.627223606653222 FALSE ""
1000 322 245 0.997584757706306 0.33500068217101 1.603959251043 0.568733584547637 FALSE ""
1000 83 246 0.9524471053975 0.41564242577484 1.62325270689116 0.569094953946794 FALSE ""
1000 35 247 0.970456083576857 0.406759742819604 1.59179347729359 0.611473928256958 FALSE ""
1000 632 248 0.966281214823265 0.344962024664107 1.59237884057375 0.538976704619467 FALSE ""
1400 857 249 0.987722688824919 0.394813878311753 1.63922198762677 0.566106214395249 FALSE ""
1000 832 250 0.951264454075071 0.420251212159026 1.60685156366954 0.583337771080956 FALSE ""
600 586 251 0.895480092148492 0.4656341590723 1.561206799513 0.595772112452754 FALSE ""
600 847 252 0.926197509076159 0.310275619415427 1.56722069528776 0.537422216728657 FALSE ""
600 71 253 0.923800174465978 0.423105835085618 1.54599539367973 0.664193329720008 FALSE ""
1000 315 254 0.933256543040154 0.403173497525518 1.5653030606684 0.623503356519229 FALSE ""
600 504 255 0.956491180247184 0.362727219157177 1.63491692918232 0.532614078480484 FALSE ""
1400 595 256 0.911339749234469 0.433249821262686 1.56569806058554 0.583115148195783 FALSE ""
600 324 257 0.952531834903643 0.37615868237026 1.59451229543739 0.571948705280986 FALSE ""
1000 824 258 0.986117703769528 0.373418614858949 1.63542183442218 0.529521357926238 FALSE ""
1000 864 259 0.984757376205292 0.343661835755598 1.58746121263811 0.586108258904312 FALSE ""
200 87 260 0.964451247924493 0.336308303545082 1.66865177389795 0.393719199333895 FALSE ""
1400 46 261 0.970569442973743 0.426210038493302 1.61439289227695 0.594960606769272 FALSE ""
1400 347 262 0.905726013396912 0.426832825045537 1.58920176019907 0.514334339873584 FALSE ""
200 798 263 0.938994364442701 0.45938718905574 1.56498258698783 0.678156478094009 FALSE ""
1000 857 264 0.995299344841333 0.383469741343352 1.62938568890705 0.558603339214469 FALSE ""
1400 708 265 0.971722053461941 0.397202829943211 1.62394017581269 0.546011052906204 FALSE ""
600 277 266 0.965909647692111 0.331309642417047 1.59103825682554 0.569130148637842 FALSE ""
1400 559 267 0.90924208418894 0.412741987939538 1.57602749687074 0.560455658175587 FALSE ""
200 487 268 0.962676029677905 0.385680219894889 1.48735727092251 0.750891219571808 FALSE ""
200 527 269 1.03444082743391 0.458164601810093 1.63726480540923 0.598150642022833 FALSE ""
600 816 270 1.01883634188578 0.364944466804583 1.63802473451512 0.542951261626907 FALSE ""
200 971 271 1.13056420698801 0.167211481968833 1.64652712809738 0.568413423864141 FALSE ""
600 258 272 0.959206330680449 0.386572366051681 1.53204475529967 0.649556792167195 FALSE ""
600 999 273 0.934940594206233 0.405182601152392 1.50418110823426 0.715876032870736 FALSE ""
200 165 274 0.915138920629465 0.592628142410071 1.65274999291182 0.504329940841178 FALSE ""
1000 403 275 0.987337865972933 0.358862163138694 1.61786535467013 0.575956457509214 FALSE ""
1400 957 276 0.943001224305236 0.377556336075853 1.57329178374971 0.558528064197582 FALSE ""
200 818 277 1.00599854862072 0.284837168705753 1.56765965318896 0.624675390968519 FALSE ""
1000 819 278 0.952988890957441 0.367715510755639 1.56700173219806 0.573779983418575 FALSE ""
1400 793 279 0.972344276633127 0.4057467024762 1.62024247272556 0.536809629936163 FALSE ""
1400 335 280 0.937660743111777 0.449393292605531 1.61374951695667 0.560131120307873 FALSE ""
600 537 281 0.90501868782328 0.40986957968495 1.562989422981 0.550573592634405 FALSE ""
1400 546 282 0.932385893844849 0.411413502649672 1.55811356537854 0.605629532423913 FALSE ""
600 189 283 0.918454285956366 0.468783320029864 1.59230569462092 0.578997293383573 FALSE ""
600 982 284 0.962047644264719 0.350651072699709 1.56826858830734 0.598910851222605 FALSE ""
200 417 285 0.949057589763041 0.325072667091074 1.63029426978087 0.520141382094935 FALSE ""
1400 338 286 0.978842774497529 0.407391362013479 1.63624636365576 0.528554026795372 FALSE ""
1400 310 287 0.959671402927982 0.414595266355764 1.58542466242807 0.593428767609121 FALSE ""
600 278 288 0.926198450055607 0.455951496693351 1.5538802632754 0.668375863162618 FALSE ""
200 388 289 1.05762568188634 0.267058464584462 1.55042011432111 0.626032146896776 FALSE ""
1000 948 290 0.948470048797433 0.445481343653137 1.62658627209676 0.545299788959818 FALSE ""
1400 570 291 0.918256109493944 0.441060747975969 1.58954208876193 0.565460965242923 FALSE ""
600 929 292 0.936849756516877 0.457551204731285 1.5730500250239 0.660633054480036 FALSE ""
1400 175 293 0.986417443252161 0.377284430553009 1.60661627796315 0.573842017365762 FALSE ""
200 48 294 1.04155796750497 0.358427471401918 1.65085892195822 0.573428373374986 FALSE ""
