"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1400 1.6 0.8 144 90 0.704743629245601 0.5 FALSE ""
200 1.6 0.8 312 91 0.67936757736767 0.5 FALSE ""
1000 1.2 0.8 209 92 1.16188947946177 0.772707906191635 FALSE ""
1400 1.6 1.2 780 93 0.945002514164383 0.5 FALSE ""
1400 1.2 0.8 259 94 1.2201270510664 0.81343960197693 FALSE ""
1000 1.2 1.2 659 95 1.25375387263162 1.22260005549234 FALSE ""
600 1.6 1.2 500 96 0.920649190151874 0.5 FALSE ""
200 1.2 1.2 239 97 1.17991160709979 1.07542481930155 FALSE ""
200 1.2 0.8 456 98 1.18061129024279 0.815318351693547 FALSE ""
200 1.2 1.2 294 99 1.31282378942763 1.30505167047262 FALSE ""
1000 1.2 1.2 297 100 1.12898379571203 1.18523874544107 FALSE ""
200 1.6 1.2 323 101 0.86791559484811 0.5 FALSE ""
200 1.2 0.8 604 102 1.19419584853785 0.823474857901304 FALSE ""
200 1.2 0.8 417 103 1.21751108914396 0.863563882927492 FALSE ""
1000 1.6 1.2 306 104 0.930103293962342 0.5 FALSE ""
1400 1.6 1.2 884 105 0.957330774780781 0.5 FALSE ""
1000 1.2 1.2 586 106 1.20268509718441 1.21040198741833 FALSE ""
1400 1.6 0.8 205 107 0.679573396053677 0.5 FALSE ""
1400 1.2 1.2 36 108 1.17764187699798 1.168108086804 FALSE ""
1400 1.6 0.8 595 109 0.699673295146054 0.5 FALSE ""
1400 1.2 0.8 339 110 1.02508949827328 0.5 FALSE ""
1000 1.6 0.8 927 111 0.68342743971449 0.5 FALSE ""
1400 1.2 0.8 57 112 1.17051536728327 0.784632957634181 FALSE ""
200 1.6 1.2 832 113 0.955804289265482 0.5 FALSE ""
600 1.6 0.8 618 114 0.650000021568615 0.5 FALSE ""
1400 1.6 0.8 536 115 0.693818716492246 0.5 FALSE ""
600 1.6 1.2 173 116 0.971067136112582 0.5 FALSE ""
600 1.2 0.8 307 117 0.99054342336299 0.5 FALSE ""
200 1.2 0.8 41 118 0.977071764437916 0.5 FALSE ""
600 1.2 1.2 441 119 1.24215811538353 1.18470540834921 FALSE ""
600 1.2 1.2 621 120 1.22478889969244 1.26843796431758 FALSE ""
1000 1.2 1.2 872 121 1.19669928935202 1.1836636797569 FALSE ""
1400 1.2 0.8 550 122 1.19399493384761 0.763086057373611 FALSE ""
1000 1.2 1.2 143 123 1.20713764479744 1.20598437073407 FALSE ""
200 1.6 1.2 582 124 0.968230794960125 0.5 FALSE ""
600 1.2 1.2 133 125 1.22701649425619 1.21113925405265 FALSE ""
200 1.2 0.8 995 126 0.986275933210915 0.5 FALSE ""
200 1.6 0.8 699 127 0.697796029048218 0.5 FALSE ""
1000 1.6 0.8 168 128 0.71565824313118 0.5 FALSE ""
200 1.6 0.8 213 129 0.66383220097857 0.5 FALSE ""
600 1.6 0.8 927 130 0.746577833537808 0.5 FALSE ""
1000 1.2 0.8 488 131 0.984540729134229 0.5 FALSE ""
600 1.2 1.2 23 132 1.22135239011428 1.26808981292215 FALSE ""
1400 1.6 0.8 841 133 0.693169181037757 0.5 FALSE ""
600 1.2 0.8 344 134 1.12791793499035 0.756393751640636 FALSE ""
1400 1.2 1.2 176 135 1.17915072815757 1.18092180054856 FALSE ""
1000 1.6 0.8 119 136 0.674668898694862 0.5 FALSE ""
200 1.6 0.8 408 137 0.632359648824305 0.5 FALSE ""
200 1.6 1.2 643 138 0.930765273858257 0.5 FALSE ""
200 1.2 1.2 458 139 1.28255574475847 1.21598750059552 FALSE ""
1400 1.6 1.2 131 140 0.915874364916717 0.5 FALSE ""
1000 1.6 1.2 909 141 0.975270174317881 0.5 FALSE ""
1000 1.6 0.8 424 142 0.697728300415692 0.5 FALSE ""
1000 1.2 0.8 662 143 1.18643491542443 0.808162028164671 FALSE ""
200 1.6 0.8 311 144 0.638463835588981 0.5 FALSE ""
200 1.6 1.2 490 145 0.828584847077818 0.5 FALSE ""
200 1.6 0.8 422 146 0.726416407043511 0.5 FALSE ""
1000 1.2 0.8 106 147 1.20424491054543 0.8281525618678 FALSE ""
200 1.2 0.8 866 148 1.01886212485483 0.5 FALSE ""
1000 1.6 0.8 452 149 0.664206686388096 0.5 FALSE ""
1000 1.2 1.2 3 150 1.19457229893669 1.18754643213604 FALSE ""
600 1.2 1.2 968 151 1.24310791888046 1.18222316461109 FALSE ""
200 1.6 0.8 381 152 0.635374730858644 0.5 FALSE ""
200 1.6 0.8 351 153 0.706747590014892 0.5 FALSE ""
1400 1.6 1.2 409 154 0.974875705117886 0.5 FALSE ""
1400 1.2 0.8 826 155 1.20225017416346 0.798913216999446 FALSE ""
600 1.2 0.8 24 156 1.16011400351993 0.7966594553131 FALSE ""
1000 1.2 1.2 533 157 1.18594180409048 1.22299420006035 FALSE ""
200 1.6 1.2 686 158 0.95285363106349 0.5 FALSE ""
600 1.6 0.8 66 159 0.714011368525606 0.5 FALSE ""
1400 1.6 0.8 465 160 0.688721679313328 0.5 FALSE ""
600 1.6 0.8 379 161 0.688699950494698 0.5 FALSE ""
1000 1.6 1.2 459 162 0.908311567698016 0.5 FALSE ""
600 1.6 1.2 950 163 0.910587081975766 0.5 FALSE ""
200 1.6 1.2 813 164 0.99203348864742 0.5 FALSE ""
1000 1.6 0.8 336 165 0.752496634329832 0.5 FALSE ""
1400 1.2 0.8 793 166 1.06423464598263 0.5 FALSE ""
1400 1.2 1.2 267 167 1.20938155131217 1.17765752042354 FALSE ""
600 1.2 1.2 732 168 1.22297716565883 1.2648249063386 FALSE ""
200 1.6 0.8 899 169 0.76087434985788 0.5 FALSE ""
600 1.6 1.2 139 170 0.93840547788825 0.5 FALSE ""
1000 1.6 0.8 220 171 0.691466641288585 0.5 FALSE ""
1400 1.6 1.2 670 172 0.916525651603468 0.5 FALSE ""
600 1.6 0.8 92 173 0.719806178598305 0.5 FALSE ""
1400 1.2 0.8 214 174 0.988397886016758 0.5 FALSE ""
600 1.6 1.2 439 175 0.913161230093175 0.5 FALSE ""
200 1.6 1.2 873 176 0.971484607532298 0.5 FALSE ""
1400 1.6 1.2 191 177 0.946490543004815 0.5 FALSE ""
600 1.6 1.2 844 178 0.918953302976079 0.5 FALSE ""
200 1.2 1.2 514 179 1.192492612156 1.14239791919329 FALSE ""
1400 1.6 0.8 967 180 0.668043371830368 0.5 FALSE ""
1000 1.2 1.2 928 181 1.17494654014378 1.17356437158919 FALSE ""
1000 1.6 1.2 189 182 0.951183452318498 0.5 FALSE ""
600 1.6 1.2 467 183 0.893885776880521 0.5 FALSE ""
1000 1.6 0.8 88 184 0.689438363405179 0.5 FALSE ""
1400 1.6 1.2 278 185 0.964634676772941 0.5 FALSE ""
1400 1.6 0.8 613 186 0.684331133991771 0.5 FALSE ""
600 1.6 1.2 465 187 0.956297303336262 0.5 FALSE ""
600 1.6 0.8 109 188 0.655927763870487 0.5 FALSE ""
600 1.2 0.8 658 189 0.947943717112236 0.5 FALSE ""
1400 1.6 0.8 281 190 0.710964275939335 0.5 FALSE ""
600 1.6 0.8 486 191 0.706451875856115 0.5 FALSE ""
1000 1.6 1.2 45 192 0.97809379053732 0.5 FALSE ""
200 1.2 1.2 960 193 1.1276874306769 1.2543417671327 FALSE ""
600 1.6 1.2 569 194 0.933817787346875 0.5 FALSE ""
600 1.6 0.8 647 195 0.701413324648014 0.5 FALSE ""
1000 1.6 1.2 960 196 0.940451255527082 0.5 FALSE ""
600 1.2 1.2 121 197 1.22282882632872 1.20078368177453 FALSE ""
1000 1.2 0.8 519 198 0.970951479550153 0.5 FALSE ""
200 1.6 1.2 732 199 0.999134030657375 0.5 FALSE ""
1000 1.6 0.8 289 200 0.728709145211539 0.5 FALSE ""
1000 1.2 1.2 23 201 1.20673704611732 1.20054769096882 FALSE ""
1000 1.6 1.2 835 202 0.944149463107143 0.5 FALSE ""
1000 1.6 1.2 37 203 0.932074246960561 0.5 FALSE ""
600 1.6 1.2 771 204 0.955747532287281 0.5 FALSE ""
200 1.6 1.2 479 205 0.90091277526696 0.5 FALSE ""
1400 1.6 0.8 475 206 0.703534099846927 0.5 FALSE ""
200 1.2 0.8 402 207 1.02317368527665 0.839629413943765 FALSE ""
1000 1.6 1.2 801 208 0.941975736960507 0.5 FALSE ""
1000 1.6 1.2 991 209 0.928834535493542 0.5 FALSE ""
1400 1.6 0.8 384 210 0.695482792609682 0.5 FALSE ""
600 1.2 0.8 248 211 1.20901290779465 0.823821326369968 FALSE ""
200 1.2 0.8 537 212 0.951730815206184 0.5 FALSE ""
600 1.2 1.2 312 213 1.20337299587452 1.23118665276639 FALSE ""
200 1.2 1.2 34 214 1.11119375295633 1.16424746764173 FALSE ""
200 1.6 0.8 773 215 0.659282166024575 0.5 FALSE ""
1400 1.2 0.8 556 216 1.21077091313326 0.807454027561037 FALSE ""
1400 1.2 1.2 404 217 1.15803799562069 1.13487870308884 FALSE ""
1000 1.2 1.2 602 218 1.20222567718045 1.21031048398804 FALSE ""
600 1.6 1.2 478 219 0.933883492948295 0.5 FALSE ""
1000 1.6 0.8 247 220 0.715266483948763 0.5 FALSE ""
200 1.2 1.2 345 221 1.2273063753915 1.16924278733807 FALSE ""
1400 1.6 0.8 654 222 0.714783536252282 0.5 FALSE ""
1000 1.2 1.2 222 223 1.17570886870116 1.17615715490515 FALSE ""
600 1.6 0.8 247 224 0.673312796704883 0.5 FALSE ""
600 1.2 1.2 709 225 1.19069434265607 1.1932484963063 FALSE ""
200 1.2 0.8 44 226 0.948442736311812 0.5 FALSE ""
200 1.6 1.2 4 227 0.928818800762655 0.5 FALSE ""
1400 1.2 0.8 329 228 1.16255574311184 0.782858407360153 FALSE ""
200 1.2 1.2 978 229 1.17126324612179 1.31048583543131 FALSE ""
200 1.2 1.2 771 230 1.20404565025638 1.15526699979912 FALSE ""
1400 1.6 0.8 671 231 0.681406576516936 0.5 FALSE ""
600 1.6 1.2 686 232 0.932812518261475 0.5 FALSE ""
1000 1.2 0.8 875 233 0.996665549816052 0.5 FALSE ""
1000 1.6 1.2 497 234 0.955974238774407 0.5 FALSE ""
600 1.2 1.2 853 235 1.1724404204089 1.202322717888 FALSE ""
600 1.2 0.8 992 236 1.02844205101913 0.5 FALSE ""
1000 1.6 0.8 555 237 0.704966018213306 0.5 FALSE ""
1400 1.6 0.8 210 238 0.693318060518573 0.5 FALSE ""
600 1.6 1.2 11 239 0.877889713956741 0.5 FALSE ""
200 1.2 1.2 267 240 1.15486280039672 1.15933099648746 FALSE ""
1400 1.2 0.8 668 241 1.02558811723683 0.5 FALSE ""
600 1.2 0.8 442 242 1.12904410609547 0.794407884573659 FALSE ""
1000 1.2 0.8 365 243 1.0224560088267 0.5 FALSE ""
1400 1.6 0.8 160 244 0.683334607435904 0.5 FALSE ""
1000 1.2 1.2 783 245 1.17437662662611 1.19642215014301 FALSE ""
200 1.6 0.8 431 246 0.691040831809256 0.5 FALSE ""
1000 1.6 1.2 438 247 0.916846480658205 0.5 FALSE ""
1400 1.6 0.8 310 248 0.69620485352576 0.5 FALSE ""
600 1.6 1.2 477 249 0.974477238473372 0.5 FALSE ""
600 1.2 0.8 503 250 1.21978725907172 0.794205434083186 FALSE ""
200 1.6 0.8 767 251 0.754585047757987 0.5 FALSE ""
1400 1.6 0.8 208 252 0.677404173432659 0.5 FALSE ""
1400 1.2 1.2 583 253 1.20582113321043 1.20906360619052 FALSE ""
600 1.2 1.2 994 254 1.18542857037087 1.21907232497507 FALSE ""
200 1.2 1.2 537 255 1.22432113349119 1.37683136176097 FALSE ""
1400 1.2 1.2 41 256 1.17479883661067 1.18465676082059 FALSE ""
1400 1.6 1.2 370 257 0.949609796563204 0.5 FALSE ""
1400 1.6 1.2 819 258 0.935595558504309 0.5 FALSE ""
1400 1.6 0.8 497 259 0.695488538598025 0.5 FALSE ""
1000 1.6 0.8 801 260 0.720839180635327 0.5 FALSE ""
1000 1.6 0.8 137 261 0.680142055567538 0.5 FALSE ""
1000 1.2 1.2 626 262 1.24906139978617 1.17706959154272 FALSE ""
600 1.6 0.8 614 263 0.66175363877057 0.5 FALSE ""
1000 1.6 0.8 846 264 0.700090703312597 0.5 FALSE ""
600 1.6 1.2 872 265 0.951612791773506 0.5 FALSE ""
1000 1.2 1.2 726 266 1.24387857173825 1.19516562454906 FALSE ""
200 1.6 1.2 623 267 0.941918011514916 0.5 FALSE ""
1000 1.2 0.8 451 268 1.18316241042547 0.814931218543269 FALSE ""
200 1.6 0.8 492 269 0.695211559023305 0.5 FALSE ""
600 1.6 0.8 244 270 0.725447578903883 0.5 FALSE ""
600 1.2 0.8 277 271 1.17656949241555 0.74602356182713 FALSE ""
1400 1.2 0.8 742 272 1.1703320116335 0.787405325844872 FALSE ""
600 1.2 1.2 571 273 1.23971816373692 1.23700696211891 FALSE ""
600 1.6 0.8 751 274 0.719076691753812 0.5 FALSE ""
1400 1.2 0.8 663 275 1.02331673289021 0.5 FALSE ""
1400 1.6 1.2 255 276 0.946384343590705 0.5 FALSE ""
600 1.2 0.8 462 277 1.21937757005555 0.824478582688706 FALSE ""
200 1.6 0.8 709 278 0.67468974990341 0.5 FALSE ""
600 1.6 0.8 733 279 0.697355648867819 0.5 FALSE ""
1000 1.6 1.2 992 280 0.949715928385894 0.5 FALSE ""
200 1.2 1.2 244 281 1.29881970450411 1.36197225922306 FALSE ""
1000 1.2 0.8 656 282 0.975564274301576 0.5 FALSE ""
1400 1.6 1.2 182 283 0.976631018689066 0.5 FALSE ""
600 1.6 1.2 321 284 0.959779201028404 0.5 FALSE ""
600 1.6 0.8 470 285 0.70652117759244 0.5 FALSE ""
1000 1.2 0.8 305 286 0.969593891625801 0.5 FALSE ""
1000 1.2 0.8 901 287 0.982344379582313 0.5 FALSE ""
600 1.2 1.2 981 288 1.21801046714605 1.18687134194263 FALSE ""
200 1.6 0.8 989 289 0.68232504250904 0.5 FALSE ""
200 1.6 1.2 571 290 0.928737455199423 0.5 FALSE ""
1000 1.2 1.2 330 291 1.19727750558704 1.15907617177351 FALSE ""
1400 1.6 1.2 926 292 0.908145627208054 0.5 FALSE ""
200 1.6 1.2 118 293 0.896562825755031 0.5 FALSE ""
600 1.6 0.8 917 294 0.703419120218539 0.5 FALSE ""
1000 1.6 0.8 380 295 0.689124424059033 0.5 FALSE ""
600 1.6 1.2 943 296 0.979141119403571 0.5 FALSE ""
1400 1.6 0.8 725 297 0.701665550424242 0.5 FALSE ""
1000 1.2 0.8 570 298 1.1743639728896 0.816240639339396 FALSE ""
600 1.6 1.2 986 299 0.913431450583211 0.5 FALSE ""
600 1.2 1.2 536 300 1.19960409794785 1.2072265698682 FALSE ""
600 1.6 0.8 147 301 0.645420706356618 0.5 FALSE ""
1000 1.6 0.8 630 302 0.667269470796625 0.5 FALSE ""
200 1.2 0.8 378 303 1.19594812843287 0.827762002620895 FALSE ""
1400 1.2 1.2 651 304 1.2205590459168 1.21379726704644 FALSE ""
600 1.2 1.2 67 305 1.31140788338772 1.27712836421021 FALSE ""
1400 1.2 0.8 835 306 1.03027968912243 0.5 FALSE ""
1000 1.2 0.8 272 307 0.983321861503057 0.5 FALSE ""
200 1.2 0.8 282 308 1.17030763626313 0.841006749540485 FALSE ""
600 1.2 1.2 837 309 1.21369743775007 1.13080078395356 FALSE ""
600 1.2 0.8 362 310 1.1653666819168 0.808865230638278 FALSE ""
200 1.6 1.2 290 311 0.968224021192764 0.5 FALSE ""
1400 1.6 1.2 667 312 0.972759772035503 0.5 FALSE ""
600 1.2 0.8 494 313 0.966405171913348 0.5 FALSE ""
1400 1.6 0.8 955 314 0.702045907460944 0.5 FALSE ""
200 1.2 1.2 681 315 1.29034956670528 1.26102309637259 FALSE ""
200 1.6 0.8 805 316 0.585160475077092 0.5 FALSE ""
600 1.6 0.8 346 317 0.698737487116748 0.5 FALSE ""
200 1.6 0.8 995 318 0.663730154253009 0.5 FALSE ""
200 1.6 1.2 301 319 0.839903489180924 0.5 FALSE ""
1400 1.2 1.2 720 320 1.17795601495205 1.1721908006801 FALSE ""
1400 1.2 0.8 818 321 0.98961348386131 0.5 FALSE ""
1000 1.2 0.8 114 322 1.02811913253855 0.5 FALSE ""
600 1.2 0.8 217 323 1.20915882417735 0.803167595454029 FALSE ""
1400 1.2 0.8 553 324 0.986022005190181 0.5 FALSE ""
600 1.2 1.2 551 325 1.19287207357817 1.18667680440342 FALSE ""
1000 1.6 0.8 900 326 0.662482320976629 0.5 FALSE ""
1000 1.6 0.8 38 327 0.715604827132872 0.5 FALSE ""
1000 1.2 1.2 562 328 1.22382347847218 1.23258943456247 FALSE ""
600 1.6 0.8 215 329 0.685698772168582 0.5 FALSE ""
1400 1.2 1.2 370 330 1.20233017864143 1.19874222155113 FALSE ""
200 1.6 0.8 332 331 0.766944616681871 0.5 FALSE ""
1400 1.6 0.8 650 332 0.691385937064423 0.5 FALSE ""
1400 1.6 0.8 907 333 0.673910900762182 0.5 FALSE ""
200 1.6 0.8 149 334 0.712701054799259 0.5 FALSE ""
200 1.6 1.2 808 335 0.975171069198291 0.5 FALSE ""
200 1.2 1.2 5 336 1.29608908655877 1.32120556258723 FALSE ""
600 1.6 1.2 311 337 0.949378524560058 0.5 FALSE ""
1000 1.2 1.2 64 338 1.23601638793387 1.19678555180795 FALSE ""
200 1.2 0.8 199 339 1.02411083743574 0.5 FALSE ""
1000 1.6 0.8 454 340 0.708435248464628 0.5 FALSE ""
1400 1.2 0.8 754 341 1.14084012630917 0.768650015268125 FALSE ""
1400 1.6 0.8 188 342 0.678746615434007 0.5 FALSE ""
600 1.2 0.8 163 343 1.216452933803 0.812490560065352 FALSE ""
1000 1.2 0.8 442 344 1.17827170346282 0.76638506494093 FALSE ""
1000 1.2 0.8 362 345 0.97386068792562 0.5 FALSE ""
1400 1.6 0.8 510 346 0.689345824649096 0.5 FALSE ""
200 1.6 0.8 878 347 0.663383261105981 0.5 FALSE ""
200 1.2 0.8 207 348 1.10940623825988 0.845857449832844 FALSE ""
1000 1.2 1.2 146 349 1.24783767895005 1.21028345316722 FALSE ""
1000 1.6 1.2 399 350 0.948315520976529 0.5 FALSE ""
600 1.6 1.2 690 351 0.961909319453124 0.5 FALSE ""
600 1.2 0.8 405 352 0.936743309093382 0.5 FALSE ""
600 1.2 1.2 276 353 1.15967983112845 1.15773433211603 FALSE ""
1400 1.2 0.8 460 354 1.22561745654384 0.815061902203658 FALSE ""
1400 1.2 1.2 905 355 1.20076451924228 1.20096411186967 FALSE ""
1000 1.6 1.2 285 356 0.951048906161178 0.5 FALSE ""
600 1.2 0.8 476 357 1.20342353004583 0.803054548509062 FALSE ""
600 1.6 1.2 823 358 0.94457227924962 0.5 FALSE ""
600 1.6 0.8 362 359 0.687875228907864 0.5 FALSE ""
1400 1.2 0.8 111 360 0.956871314196076 0.5 FALSE ""
1000 1.2 1.2 535 361 1.22396651395535 1.18713922145487 FALSE ""
1400 1.2 1.2 145 362 1.20432037525106 1.20924287213552 FALSE ""
600 1.2 0.8 580 363 1.19627550124945 0.765476313557203 FALSE ""
1400 1.2 1.2 320 364 1.20142618103951 1.23790306669808 FALSE ""
600 1.6 0.8 504 365 0.72237309874215 0.5 FALSE ""
1400 1.6 0.8 55 366 0.689400925900999 0.5 FALSE ""
200 1.2 0.8 615 367 1.21743543842879 0.836768421555817 FALSE ""
1400 1.6 1.2 320 368 0.947675904499036 0.5 FALSE ""
1400 1.2 0.8 956 369 1.19318873479871 0.817027450451991 FALSE ""
200 1.2 0.8 221 370 0.909494201466903 0.5 FALSE ""
1000 1.2 0.8 287 371 1.15132425532038 0.782878655474029 FALSE ""
200 1.2 0.8 803 372 1.20198389120008 0.830525269733961 FALSE ""
1000 1.2 0.8 485 373 1.21807750515611 0.814967278330636 FALSE ""
600 1.2 1.2 945 374 1.2099518829714 1.20957207173765 FALSE ""
200 1.2 1.2 902 375 1.26312240475872 1.20278511785312 FALSE ""
600 1.2 1.2 525 376 1.20061017037352 1.19927941511049 FALSE ""
1400 1.2 0.8 715 377 1.17473657081521 0.794606402424431 FALSE ""
1400 1.6 0.8 287 378 0.710213568240124 0.5 FALSE ""
1000 1.2 1.2 289 379 1.17412892069048 1.2083961863513 FALSE ""
200 1.6 1.2 509 380 0.870677335006147 0.5 FALSE ""
1400 1.2 0.8 10 381 0.986554536338091 0.5 FALSE ""
200 1.6 1.2 602 382 0.976813572930125 0.5 FALSE ""
1000 1.6 0.8 98 383 0.689817484192015 0.5 FALSE ""
1400 1.2 0.8 510 384 0.964230576279337 0.5 FALSE ""
1000 1.2 1.2 500 385 1.19175647966338 1.18276262817168 FALSE ""
200 1.6 0.8 59 386 0.664533612005789 0.5 FALSE ""
600 1.6 0.8 523 387 0.729852126986645 0.5 FALSE ""
1000 1.2 0.8 399 388 0.970303870794094 0.5 FALSE ""
600 1.6 0.8 286 389 0.669604929801349 0.5 FALSE ""
1000 1.6 0.8 863 390 0.7398558184817 0.5 FALSE ""
600 1.6 0.8 905 391 0.683708941944585 0.5 FALSE ""
200 1.2 0.8 106 392 1.18381223277524 0.753232642701157 FALSE ""
600 1.6 1.2 978 393 0.978382597399359 0.5 FALSE ""
1400 1.6 1.2 158 394 0.98483083526023 0.5 FALSE ""
1400 1.6 1.2 518 395 0.932071627588359 0.5 FALSE ""
1400 1.2 1.2 979 396 1.18690834440186 1.16321567986589 FALSE ""
1000 1.6 0.8 755 397 0.693355260345568 0.5 FALSE ""
