"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
600 30 1.5 989 46 31.364628527706 1.49071118202969 FALSE ""
200 30 1.5 568 47 32.098984489009 1.50426782832212 FALSE ""
1000 10 1.5 41 48 8.26298298199918 1.44651779954404 FALSE ""
1000 30 1.5 297 49 35.2909081156745 1.53498391514882 FALSE ""
1400 10 1.1 245 50 13.0075122838984 1.12100621738163 FALSE ""
600 10 1.1 283 51 11.4518587550437 1.11115600019413 FALSE ""
200 30 1.1 12 52 36.8309764068343 1.11473817066161 FALSE ""
200 10 1.1 919 53 11.3871986028795 1.11603242759878 FALSE ""
1400 30 1.5 149 54 32.4391161550921 1.50125667743802 FALSE ""
600 30 1.5 607 55 25.4313233084189 1.44972546293917 FALSE ""
1000 30 1.5 958 56 29.2113358929391 1.49172409519342 FALSE ""
1000 10 1.1 15 57 11.7366792954009 1.11369515789722 FALSE ""
1000 10 1.5 872 58 9.79628149819942 1.48398841577879 FALSE ""
200 10 1.1 803 59 12.497416593952 1.11746047025556 FALSE ""
1000 30 1.1 600 60 34.7685315504886 1.11309123188442 FALSE ""
200 30 1.5 718 61 34.4700458294127 1.54402686901934 FALSE ""
1000 30 1.5 603 62 33.3270780222218 1.53305229460038 FALSE ""
200 10 1.5 875 63 8.96062021932717 1.40783537309597 FALSE ""
200 10 1.5 480 64 13.1242561576701 1.58762285172309 FALSE ""
1000 10 1.1 397 65 13.5937277986378 1.12834536254059 FALSE ""
600 10 1.1 177 66 11.2006484438794 1.11048884533775 FALSE ""
1400 30 1.5 534 67 31.8951148307964 1.5302476938523 FALSE ""
1400 10 1.1 835 68 11.7877955104257 1.11436487142389 FALSE ""
600 30 1.5 822 69 30.6583574720635 1.50856445537687 FALSE ""
1400 10 1.5 90 70 9.57617600727907 1.48835625681179 FALSE ""
1000 10 1.5 110 71 8.55436304702454 1.47542420901634 FALSE ""
1000 10 1.1 757 72 11.4773344744821 1.10940042970441 FALSE ""
200 30 1.1 516 73 32.3802262565609 1.10363947084113 FALSE ""
600 30 1.5 812 74 26.6076878449299 1.46346335328279 FALSE ""
1000 10 1.1 373 75 11.4755012292294 1.11262801284742 FALSE ""
1400 30 1.5 676 76 31.3361729863662 1.50653414055712 FALSE ""
600 30 1.1 205 77 39.8622838819965 1.12320245033039 FALSE ""
200 10 1.5 60 78 11.2585700163811 1.53093399380434 FALSE ""
1000 10 1.5 321 79 9.87770281550387 1.50660133250511 FALSE ""
1000 30 1.5 661 80 26.7435197820418 1.46598645408933 FALSE ""
600 10 1.1 844 81 13.2104133955267 1.12664711503373 FALSE ""
600 10 1.1 837 82 11.6726707357727 1.11311880132173 FALSE ""
1000 10 1.5 357 83 10.8468260178748 1.54029086260601 FALSE ""
1000 10 1.1 71 84 12.9347493583731 1.12100938976944 FALSE ""
1400 10 1.1 985 85 11.7973711450164 1.11384912781942 FALSE ""
1400 30 1.5 56 86 33.2973340163892 1.54314934631237 FALSE ""
1400 10 1.5 583 87 10.4373917089693 1.50560621065133 FALSE ""
1000 30 1.1 66 88 37.3302012432935 1.12152096263316 FALSE ""
200 10 1.5 121 89 11.9969813849717 1.56719058412728 FALSE ""
600 10 1.1 278 90 11.347223011417 1.11299581302788 FALSE ""
600 10 1.5 192 91 10.4765619163051 1.52568913509873 FALSE ""
600 10 1.1 642 92 12.603506064721 1.12250000819932 FALSE ""
1400 10 1.5 522 93 9.88783433837141 1.50825616794724 FALSE ""
1400 10 1.5 948 94 10.6015778563909 1.52158189199944 FALSE ""
1000 30 1.1 827 95 39.3298287058882 1.12529786607753 FALSE ""
1000 10 1.1 440 96 12.7291649030895 1.12352545460968 FALSE ""
1400 10 1.5 303 97 9.80944206488689 1.50065180702609 FALSE ""
200 30 1.5 859 98 30.5870491751596 1.51934500707727 FALSE ""
200 30 1.5 144 99 29.3860145228702 1.49939715622331 FALSE ""
600 10 1.1 395 100 11.8494032372681 1.11375396535078 FALSE ""
200 10 1.5 179 101 9.54960438701672 1.45248320738213 FALSE ""
1400 10 1.1 459 102 11.7626092004572 1.11245138332537 FALSE ""
1000 10 1.5 515 103 9.39588368682727 1.46744655785628 FALSE ""
1400 30 1.1 637 104 37.9638289645696 1.12296785267766 FALSE ""
200 10 1.1 606 105 13.1998866623604 1.12566293294521 FALSE ""
1400 30 1.1 438 106 35.9293029078164 1.11336510610311 FALSE ""
200 30 1.1 549 107 41.2883568859789 1.12624611691352 FALSE ""
1000 10 1.5 806 108 10.1952728617528 1.50394426059245 FALSE ""
1400 30 1.1 669 109 39.1898919102082 1.12294322799667 FALSE ""
1400 10 1.1 156 110 11.5462751481602 1.11316569139812 FALSE ""
600 30 1.1 634 111 38.7458925786143 1.12165490516291 FALSE ""
600 10 1.5 715 112 11.4110833696276 1.55786237106954 FALSE ""
200 30 1.5 565 113 24.9815234744418 1.49541676139571 FALSE ""
200 10 1.5 150 114 7.635703314442 1.44478592366037 FALSE ""
200 10 1.1 657 115 12.2047895910492 1.11447470171935 FALSE ""
200 30 1.1 324 116 37.6265245454978 1.12613769721929 FALSE ""
1000 10 1.5 290 117 9.39698153170635 1.49386330393804 FALSE ""
1400 10 1.5 30 118 10.0098267821315 1.50607106952778 FALSE ""
1000 30 1.5 664 119 34.131405207374 1.53223013551164 FALSE ""
1400 10 1.5 476 120 8.74290692145606 1.46277908835191 FALSE ""
1000 10 1.5 899 121 9.68583835561647 1.46948893845937 FALSE ""
600 30 1.5 698 122 27.1445491325318 1.49373771133951 FALSE ""
600 10 1.5 354 123 7.56445926359946 1.44305033252341 FALSE ""
1400 10 1.1 526 124 12.1992573340491 1.11572805756442 FALSE ""
1000 30 1.1 247 125 37.0407963621499 1.12011425119728 FALSE ""
200 10 1.1 238 126 10.5962116584117 1.10185367116144 FALSE ""
1000 10 1.1 986 127 11.3381608525373 1.11072870321702 FALSE ""
600 30 1.5 350 128 32.8339495462196 1.52834555118253 FALSE ""
1400 10 1.5 305 129 9.93092285080071 1.49174628531947 FALSE ""
200 30 1.5 384 130 36.4984778194367 1.52366645629831 FALSE ""
600 30 1.5 990 131 31.5265152018317 1.5077601003827 FALSE ""
200 30 1.5 241 132 29.3129007671303 1.49992504397246 FALSE ""
1000 10 1.5 377 133 9.48789803334872 1.4972911180708 FALSE ""
1000 10 1.5 208 134 10.9682262840517 1.52552903403661 FALSE ""
600 10 1.5 800 135 9.84478279082719 1.51127530078595 FALSE ""
200 30 1.5 976 136 41.367064740698 1.57790602426816 FALSE ""
200 30 1.1 867 137 35.0595932795398 1.10908682980852 FALSE ""
1000 30 1.5 299 138 28.0303970501031 1.47132279760644 FALSE ""
200 10 1.1 471 139 14.0350662211614 1.12000120536084 FALSE ""
1000 30 1.5 734 140 28.2119356578725 1.47910796726454 FALSE ""
1000 10 1.1 815 141 11.8489370149974 1.1161198620057 FALSE ""
1000 30 1.5 180 142 29.2498440857002 1.51814333178017 FALSE ""
1000 10 1.1 113 143 11.9176020077075 1.11382965400565 FALSE ""
600 30 1.1 609 144 38.1970370202065 1.12153720564769 FALSE ""
1400 30 1.5 125 145 31.7388608795991 1.50635869837299 FALSE ""
1400 30 1.5 498 146 30.9189184049562 1.50596635916625 FALSE ""
1000 30 1.5 588 147 30.4197275672602 1.49036770277553 FALSE ""
1400 30 1.1 69 148 35.2504659767291 1.11306957134222 FALSE ""
1400 30 1.1 680 149 38.4399642823776 1.12093755042125 FALSE ""
200 10 1.5 786 150 11.1843406688781 1.57496397175408 FALSE ""
1000 30 1.1 97 151 35.415860282077 1.11421181337267 FALSE ""
1400 10 1.5 771 152 9.45231733239476 1.48337491333086 FALSE ""
600 10 1.1 885 153 11.2329667734269 1.11062336829429 FALSE ""
600 30 1.5 449 154 30.1206956748935 1.53162036401231 FALSE ""
1000 10 1.5 139 155 9.34171319539799 1.48634044335893 FALSE ""
1400 30 1.1 285 156 35.5516796434299 1.112678325537 FALSE ""
600 10 1.1 477 157 12.2738878815133 1.12214419564548 FALSE ""
1000 30 1.5 400 158 31.1243576892132 1.5080631186622 FALSE ""
600 30 1.5 488 159 26.7971181120256 1.45568985331377 FALSE ""
1000 10 1.1 103 160 11.8632653045288 1.11474753382101 FALSE ""
1000 10 1.1 848 161 12.9624023687974 1.12127721268725 FALSE ""
1000 30 1.1 529 162 35.8865016641146 1.1139611618938 FALSE ""
200 10 1.5 567 163 9.95190081402394 1.50026830266076 FALSE ""
1000 10 1.1 898 164 11.6136115292998 1.11139314639807 FALSE ""
1400 30 1.5 103 165 32.063709739033 1.51108526499433 FALSE ""
1400 30 1.1 366 166 33.9353739812986 1.11216336765768 FALSE ""
1000 30 1.5 102 167 28.9939489688496 1.4935811674263 FALSE ""
1400 10 1.5 791 168 10.3398807027922 1.50190430396336 FALSE ""
1400 30 1.5 477 169 30.2753671017313 1.51359291262416 FALSE ""
1400 10 1.5 561 170 9.97053880531277 1.49422150838721 FALSE ""
600 10 1.1 328 171 12.2745637953132 1.12025424423956 FALSE ""
1400 10 1.1 804 172 11.7179353208966 1.11272121461909 FALSE ""
600 10 1.1 805 173 11.3456562605209 1.11039450807633 FALSE ""
1400 30 1.1 380 174 36.0004119813431 1.11427461481554 FALSE ""
600 10 1.5 318 175 9.81966023457853 1.48459668586902 FALSE ""
200 30 1.1 302 176 34.991280623151 1.11619348964209 FALSE ""
200 30 1.5 238 177 32.4774015878448 1.49795428347702 FALSE ""
600 30 1.5 552 178 30.6533386876965 1.49242057228039 FALSE ""
1400 30 1.1 864 179 34.9878068260647 1.11307282212242 FALSE ""
200 10 1.1 79 180 10.8682551502675 1.11694676162997 FALSE ""
1000 10 1.5 469 181 9.76507857154695 1.4925440844583 FALSE ""
600 30 1.1 629 182 34.2887790818144 1.11130570652087 FALSE ""
200 10 1.5 511 183 6.73988254895304 1.37529521167977 FALSE ""
1400 10 1.1 958 184 11.8030100145783 1.1122991900562 FALSE ""
200 30 1.1 575 185 37.0180877837395 1.11834223905942 FALSE ""
600 10 1.5 750 186 10.0029530406888 1.51292381178438 FALSE ""
1400 10 1.5 813 187 10.6146221636067 1.52455706981687 FALSE ""
600 30 1.5 342 188 30.1480630245455 1.50569834713261 FALSE ""
1000 30 1.5 415 189 30.6322482369633 1.48813615933491 FALSE ""
1000 10 1.1 753 190 12.5966436364604 1.12103764831521 FALSE ""
1000 10 1.5 241 191 10.8649411920753 1.5458622664752 FALSE ""
1000 30 1.1 883 192 35.9563644316017 1.11645870364916 FALSE ""
1400 30 1.5 989 193 32.7664499695053 1.52680567240996 FALSE ""
200 10 1.5 723 194 10.2778033424166 1.4792406894495 FALSE ""
1000 10 1.1 222 195 12.7457668975757 1.12105087874996 FALSE ""
600 10 1.1 10 196 11.8341259937556 1.11318455182335 FALSE ""
1400 30 1.5 76 197 29.0749714904424 1.47639735091874 FALSE ""
200 30 1.5 704 198 29.5188611830473 1.5006828275297 FALSE ""
1000 30 1.1 798 199 36.966780240061 1.12135928472758 FALSE ""
1000 30 1.5 267 200 32.4925316478381 1.50653610557336 FALSE ""
600 10 1.5 487 201 10.3492522266907 1.48580130860673 FALSE ""
1000 30 1.5 449 202 34.6757934163145 1.52588546807743 FALSE ""
1400 10 1.1 536 203 11.5312568923542 1.1111493322025 FALSE ""
200 10 1.5 80 204 9.90619719072637 1.4926617646415 FALSE ""
1400 30 1.1 31 205 35.7874244930228 1.11367152670871 FALSE ""
200 30 1.1 791 206 40.7104619381967 1.12501222081733 FALSE ""
600 30 1.1 182 207 34.6660007028813 1.11074490168055 FALSE ""
600 30 1.5 80 208 25.7716874529866 1.46107912638831 FALSE ""
600 30 1.1 847 209 36.3388357222497 1.11512059519894 FALSE ""
200 30 1.5 884 210 30.9975140245147 1.52137180584936 FALSE ""
1000 30 1.5 731 211 27.2129757755871 1.48886452163296 FALSE ""
1000 30 1.1 977 212 34.9993202375105 1.11386396459704 FALSE ""
600 30 1.5 12 213 31.4789791062746 1.50822524030434 FALSE ""
200 30 1.5 543 214 25.0406722461467 1.4395401790349 FALSE ""
1400 10 1.5 635 215 10.1849337803167 1.50893598596003 FALSE ""
1400 10 1.1 940 216 11.4110844864106 1.10991827914358 FALSE ""
600 30 1.5 550 217 39.8975458053324 1.58085438068737 FALSE ""
600 10 1.5 782 218 9.8142500694954 1.47857720375504 FALSE ""
200 30 1.1 432 219 32.8099677302978 1.10875170663149 FALSE ""
200 10 1.1 461 220 11.405389400004 1.1173714243521 FALSE ""
200 10 1.5 862 221 9.70764674678765 1.4922488064325 FALSE ""
200 10 1.1 700 222 10.6817724797269 1.10168497413007 FALSE ""
1400 30 1.5 11 223 30.5254975957566 1.50654637378351 FALSE ""
1000 10 1.1 185 224 12.3756184204095 1.12271733055187 FALSE ""
200 30 1.5 784 225 43.2129409659905 1.59287831164881 FALSE ""
1400 30 1.1 588 226 33.3024860426297 1.11107675753894 FALSE ""
1000 30 1.5 585 227 29.084866631479 1.50145805297108 FALSE ""
1000 30 1.5 240 228 32.8625898708189 1.5271935215916 FALSE ""
1400 30 1.1 664 229 35.2856007467856 1.11250819858953 FALSE ""
600 10 1.5 711 230 8.89030811015152 1.49331667932765 FALSE ""
600 10 1.5 522 231 10.2334465030891 1.53138830205912 FALSE ""
200 30 1.5 389 232 28.0927535934776 1.50318829748543 FALSE ""
600 10 1.1 125 233 11.7699757679414 1.1133556035437 FALSE ""
600 30 1.5 887 234 30.6344257262469 1.4946482051736 FALSE ""
200 30 1.1 322 235 34.8343111783606 1.11527199185188 FALSE ""
1400 10 1.1 966 236 12.2948416236274 1.12274860484983 FALSE ""
1400 30 1.1 387 237 34.6810446435306 1.11368877678384 FALSE ""
1400 30 1.1 704 238 34.9457503436627 1.11292264459859 FALSE ""
600 10 1.5 57 239 10.4646568770583 1.51735539133282 FALSE ""
600 30 1.5 141 240 32.229987131297 1.51332733180288 FALSE ""
1400 10 1.1 517 241 11.8601355850682 1.11332863507367 FALSE ""
600 30 1.5 439 242 28.7714573184663 1.4802393701368 FALSE ""
1400 30 1.5 847 243 29.9757312471582 1.50154917630501 FALSE ""
200 30 1.1 533 244 36.806101379195 1.11035232000093 FALSE ""
200 30 1.1 721 245 37.6186713132517 1.12626897955166 FALSE ""
1000 10 1.5 779 246 11.4507432970911 1.53812818954052 FALSE ""
1000 30 1.1 49 247 37.3942904822038 1.12091034068782 FALSE ""
600 10 1.1 145 248 11.6692048450236 1.11163731596199 FALSE ""
200 30 1.1 40 249 40.2789522051808 1.13110162522252 FALSE ""
600 30 1.1 403 250 37.4297689427106 1.12241571196095 FALSE ""
200 30 1.5 887 251 27.1669023874827 1.47392404526233 FALSE ""
200 10 1.5 708 252 9.67244802190391 1.53818667191507 FALSE ""
200 10 1.5 46 253 9.8561890262116 1.52487616511707 FALSE ""
200 30 1.5 185 254 31.1542996349156 1.54263963705035 FALSE ""
200 10 1.1 104 255 11.3829206705138 1.12332837782459 FALSE ""
1000 30 1.5 382 256 28.9053119370876 1.48724904337546 FALSE ""
600 30 1.1 775 257 34.2786547317509 1.11283507842852 FALSE ""
200 10 1.5 316 258 8.0196089935059 1.39662856985504 FALSE ""
1400 30 1.1 201 259 39.5290940549262 1.12190183396655 FALSE ""
200 10 1.1 820 260 11.2689887207036 1.10977373804838 FALSE ""
200 30 1.1 894 261 41.2688538108439 1.12948044898903 FALSE ""
600 10 1.5 536 262 8.96325610535168 1.46621909952036 FALSE ""
1000 10 1.1 675 263 12.9007584043771 1.12032958880481 FALSE ""
600 30 1.1 757 264 37.0778978480767 1.11989480730463 FALSE ""
1400 10 1.5 191 265 9.74087132515218 1.49595317434387 FALSE ""
1400 10 1.5 256 266 10.4121884457427 1.51834699623048 FALSE ""
200 10 1.5 648 267 10.983954933212 1.52985423793978 FALSE ""
600 30 1.1 750 268 38.6958546952873 1.12231015881416 FALSE ""
1000 30 1.1 264 269 35.1855804895924 1.11258236024525 FALSE ""
200 10 1.5 983 270 12.3358871053081 1.56674259782507 FALSE ""
1000 10 1.5 435 271 10.1280011141821 1.49191630616547 FALSE ""
1400 30 1.5 776 272 30.457565061295 1.49816503072644 FALSE ""
1000 30 1.1 268 273 37.8651082924839 1.12022448902903 FALSE ""
1000 30 1.1 813 274 35.5076062556357 1.11309125978686 FALSE ""
600 30 1.1 872 275 34.179427582539 1.11120808303121 FALSE ""
600 30 1.5 40 276 30.0914439875688 1.51071284361912 FALSE ""
1400 30 1.5 755 277 29.9175489760495 1.49244155694798 FALSE ""
600 10 1.5 153 278 10.9297775488002 1.50610222810551 FALSE ""
1000 10 1.1 967 279 13.4529109610953 1.12986461159291 FALSE ""
200 10 1.1 725 280 10.9502469203742 1.11002149404115 FALSE ""
600 10 1.1 38 281 10.8848824546298 1.11137323501792 FALSE ""
1400 10 1.1 208 282 12.110232788939 1.11328828837 FALSE ""
600 10 1.5 880 283 8.97329189842034 1.48000633101442 FALSE ""
1000 10 1.1 847 284 11.870298637061 1.11420612022656 FALSE ""
1000 30 1.1 555 285 39.2598357750697 1.12567766840549 FALSE ""
600 10 1.1 854 286 11.9471743660776 1.1157136336331 FALSE ""
200 10 1.5 970 287 12.9932436480944 1.57837322662304 FALSE ""
200 30 1.5 326 288 34.2836655603628 1.54246576305836 FALSE ""
1400 30 1.1 651 289 35.3171327784564 1.11388138495785 FALSE ""
1000 10 1.1 68 290 12.7870960929974 1.12220058716593 FALSE ""
1400 30 1.5 965 291 27.5301990411611 1.47724229899988 FALSE ""
1000 30 1.1 9 292 38.1950535793532 1.12076387642815 FALSE ""
600 10 1.5 165 293 9.43097743902715 1.47908594803497 FALSE ""
1400 30 1.1 929 294 39.6023933284844 1.12282992726693 FALSE ""
600 10 1.1 443 295 12.1620321851838 1.11290607171186 FALSE ""
1000 30 1.5 234 296 30.6073836108274 1.51214539927049 FALSE ""
1400 30 1.1 647 297 34.638831929846 1.11281549154013 FALSE ""
1400 10 1.1 341 298 12.6229480774828 1.12029274402185 FALSE ""
1400 10 1.5 315 299 10.1500068133317 1.50880261567647 FALSE ""
600 10 1.1 688 300 11.9599097732874 1.11505392790572 FALSE ""
200 30 1.5 149 301 26.2605768876164 1.48374467439979 FALSE ""
1400 10 1.1 588 302 11.7446580436749 1.11328155166304 FALSE ""
600 10 1.1 558 303 12.477653191567 1.12110119689102 FALSE ""
1000 10 1.5 15 304 9.89499899009062 1.51241262556495 FALSE ""
600 10 1.5 517 305 9.65186429502063 1.48194100429091 FALSE ""
600 30 1.1 459 306 40.4782218990719 1.12319275931337 FALSE ""
1400 10 1.5 910 307 10.3341425603626 1.52404602750241 FALSE ""
200 10 1.1 450 308 10.8499321338974 1.10319520410674 FALSE ""
1400 10 1.1 14 309 11.5159806756927 1.11217325598645 FALSE ""
1400 10 1.1 90 310 13.336012986236 1.12662728877444 FALSE ""
1000 10 1.5 736 311 9.94721883046429 1.50268273069763 FALSE ""
1000 30 1.1 994 312 35.2536765667502 1.11390153903653 FALSE ""
600 30 1.5 801 313 26.1865728686746 1.48433173440723 FALSE ""
600 10 1.1 887 314 13.1398774363772 1.12523195771902 FALSE ""
1000 10 1.1 474 315 11.9820235564985 1.11353297247205 FALSE ""
600 10 1.5 473 316 9.54858734775159 1.47774137290558 FALSE ""
1000 30 1.1 72 317 34.3818312166049 1.11538117803875 FALSE ""
1000 10 1.1 696 318 11.9251464216863 1.11160083747697 FALSE ""
1400 30 1.1 972 319 35.4278163942906 1.11535179885192 FALSE ""
1400 10 1.5 42 320 10.3312088278582 1.52358010179555 FALSE ""
1400 30 1.1 910 321 35.1245158623295 1.1139221511503 FALSE ""
1400 10 1.1 969 322 12.8544392010726 1.12124805532799 FALSE ""
1000 30 1.5 546 323 28.6762406326377 1.50631235096673 FALSE ""
1400 10 1.1 726 324 11.9191492320873 1.1122126333631 FALSE ""
1400 30 1.1 955 325 34.7097490087863 1.11212666975968 FALSE ""
200 30 1.1 15 326 34.316346066891 1.11642635439353 FALSE ""
200 10 1.5 271 327 9.16231646181716 1.47100063721097 FALSE ""
1400 30 1.1 582 328 38.477507465679 1.12084237629088 FALSE ""
1400 10 1.1 219 329 12.0718865072109 1.11365689462964 FALSE ""
600 30 1.5 944 330 28.3298208824616 1.47319512591645 FALSE ""
600 30 1.5 328 331 30.2753011549185 1.50577931034713 FALSE ""
200 10 1.5 137 332 9.19672302868993 1.52321702275603 FALSE ""
200 30 1.5 591 333 26.2492039170524 1.42434593679551 FALSE ""
200 30 1.5 523 334 27.7333228458488 1.50169826841168 FALSE ""
1000 10 1.1 39 335 12.9901014122571 1.12231205303322 FALSE ""
1000 10 1.5 703 336 8.84811254784336 1.46617990068451 FALSE ""
200 30 1.5 227 337 34.1113949738388 1.56199874907983 FALSE ""
200 10 1.1 841 338 13.5011202761214 1.12246478021828 FALSE ""
1400 10 1.1 502 339 12.1073226906142 1.11569153590653 FALSE ""
200 30 1.5 980 340 31.6234055184781 1.51482605574769 FALSE ""
600 30 1.5 959 341 27.2326368929539 1.47921409630687 FALSE ""
1400 30 1.5 890 342 29.9683075878529 1.49342641108964 FALSE ""
1400 10 1.1 699 343 11.8915237375823 1.11274550062483 FALSE ""
600 10 1.1 155 344 11.0266225104952 1.11136019004556 FALSE ""
1000 10 1.5 62 345 10.3845671060862 1.51258248079936 FALSE ""
1000 30 1.5 225 346 31.7073212183244 1.50296575871415 FALSE ""
1400 10 1.5 979 347 11.0363775570181 1.50795605057117 FALSE ""
600 30 1.1 522 348 35.7315131405581 1.11412028410746 FALSE ""
1000 10 1.1 318 349 11.4177638632684 1.11155347688634 FALSE ""
200 30 1.1 127 350 34.3854549481131 1.11258778174819 FALSE ""
200 10 1.1 698 351 12.262841332248 1.11705527108203 FALSE ""
600 10 1.5 474 352 10.3902919793239 1.51407237386697 FALSE ""
1400 10 1.5 844 353 10.5830752712425 1.50985889838135 FALSE ""
600 10 1.5 467 354 8.96269056252555 1.47927124244423 FALSE ""
1400 10 1.1 729 355 11.5680317888768 1.11298900224141 FALSE ""
200 30 1.5 169 356 30.1831302306695 1.50211728595035 FALSE ""
1400 30 1.5 400 357 28.8173162531188 1.50473791569126 FALSE ""
200 10 1.5 473 358 11.2252160391355 1.50394049814195 FALSE ""
600 10 1.1 611 359 11.3961342965034 1.11354431296999 FALSE ""
200 30 1.1 967 360 33.0763301322537 1.11074012981611 FALSE ""
1000 10 1.1 478 361 12.2412678366647 1.11344469117604 FALSE ""
200 10 1.1 333 362 12.1642019543333 1.11647041456625 FALSE ""
1000 10 1.1 60 363 12.7994202507845 1.12151759678854 FALSE ""
1000 30 1.5 136 364 32.4368852427093 1.50784300037214 FALSE ""
1000 10 1.5 101 365 11.1655207342634 1.51516537175178 FALSE ""
200 30 1.1 435 366 37.8883955490466 1.12432106685227 FALSE ""
1400 30 1.1 989 367 35.7343762629832 1.11197283338256 FALSE ""
200 30 1.1 937 368 30.8764094204532 1.10073775125477 FALSE ""
600 30 1.5 705 369 28.002722269294 1.49072586760919 FALSE ""
200 30 1.5 711 370 29.586895590193 1.53476230060523 FALSE ""
600 10 1.5 826 371 9.0247447151341 1.47159073460737 FALSE ""
600 10 1.1 350 372 11.5143077107374 1.11425908678074 FALSE ""
1400 10 1.1 281 373 12.1252719505719 1.11481741436204 FALSE ""
600 10 1.5 769 374 10.1111688972048 1.51143855255939 FALSE ""
200 10 1.5 160 375 7.49329023066394 1.46323548015208 FALSE ""
600 30 1.1 318 376 38.1833101967687 1.12201902047256 FALSE ""
600 10 1.1 1 377 11.6322244448016 1.11183988751922 FALSE ""
600 10 1.5 185 378 9.32589834326179 1.5010951569893 FALSE ""
200 30 1.5 280 379 30.5929376573446 1.49983804489813 FALSE ""
1000 10 1.1 827 380 12.4130138202148 1.12253973699323 FALSE ""
200 10 1.5 981 381 7.2123672284375 1.41509272113629 FALSE ""
200 10 1.5 588 382 10.8078273908614 1.50287476202951 FALSE ""
1000 10 1.1 303 383 13.0611469009892 1.12362205672385 FALSE ""
200 30 1.1 593 384 37.446472263882 1.12071175191333 FALSE ""
600 10 1.1 374 385 12.2952791469279 1.11744551547577 FALSE ""
1000 30 1.1 756 386 35.2871445017158 1.11541434247249 FALSE ""
1000 30 1.5 544 387 30.7193660946846 1.49113436692142 FALSE ""
200 30 1.5 186 388 31.7141636249567 1.52725672003745 FALSE ""
1400 10 1.5 909 389 10.6162820649862 1.52684151344077 FALSE ""
600 30 1.5 743 390 30.9024065287585 1.50346363115221 FALSE ""
1000 10 1.5 258 391 9.53548922056173 1.49708186326434 FALSE ""
1400 30 1.1 798 392 37.8333330715487 1.12240905290962 FALSE ""
