"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
800 1 5 441 1 0.997967549021861 4.7439110857093 FALSE ""
800 2 5 350 2 2.00025347604778 4.96052737215051 FALSE ""
600 2 25 124 3 2.02156383085383 25.1704546568526 FALSE ""
800 3 25 951 4 2.97031680210395 25.3320090272469 FALSE ""
1000 3 25 203 5 3.00408075866364 25.4901732771602 FALSE ""
400 3 25 684 6 3.04251269763918 24.3606988097562 FALSE ""
200 3 5 897 7 3.06976966058273 4.0220461838392 FALSE ""
600 3 5 182 8 3.03444125970454 4.88839329755692 FALSE ""
1000 2 25 802 9 1.9953543825931 24.5682242120235 FALSE ""
600 2 5 684 10 1.9697610474213 5.07638308037001 FALSE ""
1000 2 25 466 11 1.98889025284199 24.7277744666363 FALSE ""
200 2 25 937 12 1.95536128210302 29.1809663036553 FALSE ""
600 3 5 574 13 3.18550282503611 4.76976925803234 FALSE ""
800 3 25 197 14 3.01401606146884 23.7093805323852 FALSE ""
1000 2 5 195 15 2.00462566471715 4.95959687166784 FALSE ""
400 2 5 683 16 2.01919366594892 5.51089091954074 FALSE ""
400 2 5 425 17 1.93450262920008 5.70572016055047 FALSE ""
800 1 5 579 18 0.984438593521464 5.17214991034964 FALSE ""
400 2 5 103 19 2.08278929717125 4.97259540236778 FALSE ""
600 3 25 388 20 2.99861502659163 23.797873025655 FALSE ""
1000 3 5 936 21 2.9861294526511 4.90976102550413 FALSE ""
800 1 25 960 22 0.978397649632816 25.1393057159734 FALSE ""
600 3 25 547 23 2.98168838770979 25.0992948926185 FALSE ""
600 2 25 830 24 1.9966974686552 24.4759260216311 FALSE ""
400 2 25 809 25 1.98674998672485 24.0546052450868 FALSE ""
600 2 25 16 26 1.99675184543099 24.0482529930697 FALSE ""
600 1 25 607 27 1.00560276895999 25.5443520138016 FALSE ""
400 2 5 354 28 1.99533261928297 4.95002849438703 FALSE ""
200 1 5 375 29 0.946532052165602 5.74338973951724 FALSE ""
600 2 25 814 30 1.98423851061038 23.2090697872819 FALSE ""
400 2 25 977 31 2.01030127900412 24.9784204128162 FALSE ""
400 3 25 439 32 3.06198159849124 27.7495705357249 FALSE ""
600 2 5 385 33 1.90440995779501 5.23565203452655 FALSE ""
600 2 25 986 34 2.00328709761091 25.8672401729244 FALSE ""
400 3 5 299 35 2.86101032325057 4.87953058858024 FALSE ""
600 1 25 546 36 1.03057545141579 23.7181658979136 FALSE ""
400 3 5 174 37 2.97853077441135 5.37031091454004 FALSE ""
200 1 5 588 38 0.995628267832815 4.28634468989336 FALSE ""
1000 2 25 307 39 1.99163611651109 23.0621175343099 FALSE ""
800 3 5 628 40 2.93903981134252 4.96594449359426 FALSE ""
600 3 25 823 41 2.98742270047506 24.37032191175 FALSE ""
400 1 25 809 42 1.00077746406838 26.4014539268332 FALSE ""
600 1 5 133 43 0.962832737945498 4.96605724047146 FALSE ""
400 3 5 214 44 3.02233676169456 4.98612317600475 FALSE ""
