"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
1000 520 74 -0.0398783218491014 0 -0.693147180559945 0 FALSE ""
1400 219 75 -0.0676503041696441 0 -0.693147180559945 0 FALSE ""
600 420 76 -0.0268867432787158 0 -0.693147180559945 0 FALSE ""
200 995 77 0.0418212230248911 0 -0.693147180559945 0 FALSE ""
200 499 78 -0.0941625734323233 0 -0.693147180559945 0 FALSE ""
1000 452 79 -0.0284876723155026 0 -0.693147180559945 0 FALSE ""
600 864 80 -0.0823878574413013 0 -0.693147180559945 0 FALSE ""
600 534 81 -0.0287365232797822 0 -0.693147180559945 0 FALSE ""
1400 744 82 -0.000708175303972136 0 -0.693147180559945 0 FALSE ""
1400 671 83 -0.0260944350468391 0 -0.693147180559945 0 FALSE ""
600 624 84 -0.00762187104964653 0 -0.693147180559945 0 FALSE ""
1000 809 85 -0.0238930373263415 0 -0.693147180559945 0 FALSE ""
1000 827 86 -0.0750306506079443 0 -0.693147180559945 0 FALSE ""
1000 322 87 -0.0552991317290629 0 -0.693147180559945 0 FALSE ""
1400 379 88 -0.0186602106965511 0 -0.693147180559945 0 FALSE ""
200 566 89 -0.0298251588719598 0 -0.693147180559945 0 FALSE ""
200 762 90 -0.0749555504758944 0 -0.693147180559945 0 FALSE ""
1400 447 91 -0.0582586177152367 0 -0.693147180559945 0 FALSE ""
1400 908 92 -0.0594256788686903 0 -0.693147180559945 0 FALSE ""
1400 520 93 -0.078538745190975 0 -0.693147180559945 0 FALSE ""
1400 649 94 -0.0933286895603628 0 -0.693147180559945 0 FALSE ""
1400 779 95 -0.0233540999884758 0 -0.693147180559945 0 FALSE ""
1400 970 96 -0.01873011516083 0 -0.693147180559945 0 FALSE ""
200 732 97 -0.101238257627628 0 -0.693147180559945 0 FALSE ""
600 700 98 0.02664149274636 0 -0.693147180559945 0 FALSE ""
200 768 99 0.0442265770445983 0.40176718422399 -0.348342033206732 0.508650787579039 FALSE ""
200 127 100 -0.0112970378267254 0 -0.693147180559945 0 FALSE ""
1000 732 101 -0.0375325100618638 0 -0.693147180559945 0 FALSE ""
1000 617 102 -0.0790419291975665 0 -0.693147180559945 0 FALSE ""
1400 81 103 -0.0548988708192864 0 -0.693147180559945 0 FALSE ""
1400 578 104 -0.0539940306928196 0 -0.693147180559945 0 FALSE ""
1400 93 105 -0.0183589243091707 0 -0.693147180559945 0 FALSE ""
1400 314 106 -0.00461669085851384 0 -0.693147180559945 0 FALSE ""
1400 701 107 -0.0335487427973707 0 -0.693147180559945 0 FALSE ""
200 543 108 -0.0956694290771282 0 -0.693147180559945 0 FALSE ""
1400 774 109 -0.0377717905538779 0 -0.693147180559945 0 FALSE ""
1000 197 110 -0.053253230539698 0 -0.693147180559945 0 FALSE ""
1400 304 111 -0.0316524272742999 0 -0.693147180559945 0 FALSE ""
200 704 112 -0.0669746139122169 0 -0.693147180559945 0 FALSE ""
1000 498 113 -0.0326899450825525 0 -0.693147180559945 0 FALSE ""
1400 471 114 -0.0782538746776163 0 -0.693147180559945 0 FALSE ""
1000 179 115 -0.0350931017940187 0 -0.693147180559945 0 FALSE ""
600 891 116 -0.0118143851559154 0 -0.693147180559945 0 FALSE ""
1400 493 117 -0.0786949491395351 0 -0.693147180559945 0 FALSE ""
600 713 118 -0.0519052563985212 0 -0.693147180559945 0 FALSE ""
200 76 119 -0.00723568671086632 0 -0.693147180559945 0 FALSE ""
1400 739 120 -0.0418222348165106 0 -0.693147180559945 0 FALSE ""
200 279 121 0.118625620045363 0.238499755450544 -0.21454750034905 0.33290050881491 FALSE ""
1000 688 122 -0.0547225468385771 0 -0.693147180559945 0 FALSE ""
600 517 123 -0.117655276225272 0 -0.693147180559945 0 FALSE ""
600 104 124 -0.0477991526426259 0 -0.693147180559945 0 FALSE ""
1400 979 125 -0.0726846860579776 0 -0.693147180559945 0 FALSE ""
200 882 126 -0.0451478776592068 0 -0.693147180559945 0 FALSE ""
200 458 127 0.0185318626644498 0 -0.693147180559945 0 FALSE ""
600 725 128 -0.0535200942230457 0 -0.693147180559945 0 FALSE ""
200 903 129 -0.159005244237354 0 -0.693147180559945 0 FALSE ""
200 5 130 -0.0419493634039209 0.514981043020338 -0.487247871506754 0.771052539443564 FALSE ""
600 880 131 -0.0353799409892361 0 -0.693147180559945 0 FALSE ""
1400 334 132 -0.040588945933371 0 -0.693147180559945 0 FALSE ""
200 402 133 0.0297620121228976 0 -0.693147180559945 0 FALSE ""
600 876 134 0.0119387510376834 0 -0.693147180559945 0 FALSE ""
1400 730 135 -0.0111675788391597 0 -0.693147180559945 0 FALSE ""
1400 695 136 -0.0209325174525811 0 -0.693147180559945 0 FALSE ""
1000 705 137 -0.0272597391623707 0 -0.693147180559945 0 FALSE ""
600 970 138 -0.0259963158162035 0 -0.693147180559945 0 FALSE ""
1000 977 139 -0.0656729101685498 0 -0.693147180559945 0 FALSE ""
1400 733 140 -0.0355520748719566 0 -0.693147180559945 0 FALSE ""
1400 554 141 -0.0539991601733061 0 -0.693147180559945 0 FALSE ""
1000 412 142 -0.0206132497537707 0 -0.693147180559945 0 FALSE ""
600 468 143 0.026180996704684 0 -0.693147180559945 0 FALSE ""
200 410 144 -0.0459556572855751 0 -0.693147180559945 0 FALSE ""
1400 366 145 -0.0141126235376909 0 -0.693147180559945 0 FALSE ""
1000 895 146 -0.0505589667236781 0 -0.693147180559945 0 FALSE ""
600 961 147 -0.0614143864331471 0 -0.693147180559945 0 FALSE ""
1400 270 148 -0.0707081415142036 0 -0.693147180559945 0 FALSE ""
1000 528 149 -0.0937124856053107 0 -0.693147180559945 0 FALSE ""
1400 788 150 -0.076468679488496 0 -0.693147180559945 0 FALSE ""
1000 838 151 -0.0124388589538821 0 -0.693147180559945 0 FALSE ""
1000 723 152 0.0155972132886549 0 -0.693147180559945 0 FALSE ""
1000 986 153 -0.0374536008466591 0 -0.693147180559945 0 FALSE ""
600 229 154 -0.0303074445971879 0 -0.693147180559945 0 FALSE ""
200 767 155 0.018521148404992 0 -0.693147180559945 0 FALSE ""
1400 72 156 -0.032004870298302 0 -0.693147180559945 0 FALSE ""
200 191 157 -0.112114254225869 0 -0.693147180559945 0 FALSE ""
600 759 158 -0.0694895256554019 0 -0.693147180559945 0 FALSE ""
1000 175 159 -0.0977409303060049 0 -0.693147180559945 0 FALSE ""
600 97 160 -0.0376845526082361 0 -0.693147180559945 0 FALSE ""
1400 294 161 -0.0271678217693021 0 -0.693147180559945 0 FALSE ""
600 110 162 -0.05455797696891 0 -0.693147180559945 0 FALSE ""
1400 57 163 -0.0151225692911749 0 -0.693147180559945 0 FALSE ""
1000 268 164 -0.0432603884178897 0 -0.693147180559945 0 FALSE ""
1400 971 165 -0.0378271202912843 0 -0.693147180559945 0 FALSE ""
1400 865 166 -0.0280500252686941 0 -0.693147180559945 0 FALSE ""
1400 218 167 -0.0214102897830968 0 -0.693147180559945 0 FALSE ""
600 766 168 -0.0444728603926557 0 -0.693147180559945 0 FALSE ""
600 92 169 0.0108029393820912 0 -0.693147180559945 0 FALSE ""
1400 568 170 -0.0629997033438461 0 -0.693147180559945 0 FALSE ""
1000 71 171 -0.0695520823402532 0 -0.693147180559945 0 FALSE ""
1400 504 172 -0.0479316897618595 0 -0.693147180559945 0 FALSE ""
1000 537 173 -0.0698378006571926 0 -0.693147180559945 0 FALSE ""
600 358 174 -0.0442319728326805 0 -0.693147180559945 0 FALSE ""
1000 752 175 -0.0299286521605998 0 -0.693147180559945 0 FALSE ""
1400 725 176 -0.07581802476562 0 -0.693147180559945 0 FALSE ""
1400 851 177 -0.0471984131733931 0 -0.693147180559945 0 FALSE ""
1000 209 178 0.00531812571879027 0 -0.693147180559945 0 FALSE ""
1400 902 179 -0.0345235178649628 0 -0.693147180559945 0 FALSE ""
1000 712 180 -0.0284505171353073 0 -0.693147180559945 0 FALSE ""
600 765 181 -0.0262143715069149 0 -0.693147180559945 0 FALSE ""
600 697 182 -0.0535870639800076 0 -0.693147180559945 0 FALSE ""
1400 402 183 0.000771651874897391 0 -0.693147180559945 0 FALSE ""
600 79 184 -0.0719261078069271 0 -0.693147180559945 0 FALSE ""
600 523 185 -0.0528982238132819 0 -0.693147180559945 0 FALSE ""
1400 121 186 -0.0498260069588478 0 -0.693147180559945 0 FALSE ""
1000 184 187 -0.0644948776815709 0 -0.693147180559945 0 FALSE ""
200 851 188 -0.0598168065180546 0 -0.693147180559945 0 FALSE ""
200 574 189 0.258983571517009 0.07836054480311 -0.203114646599487 0.525610736007502 FALSE ""
1400 210 190 -0.0315931372161875 0 -0.693147180559945 0 FALSE ""
600 901 191 0.000476464200289179 0 -0.693147180559945 0 FALSE ""
1400 876 192 -0.0278631978977371 0 -0.693147180559945 0 FALSE ""
1400 532 193 -0.0654765976635921 0 -0.693147180559945 0 FALSE ""
1000 978 194 -0.0447928619923385 0 -0.693147180559945 0 FALSE ""
1000 187 195 -0.0688929574978216 0 -0.693147180559945 0 FALSE ""
600 174 196 -0.106573102787989 0 -0.693147180559945 0 FALSE ""
600 913 197 -0.0462960683861719 0 -0.693147180559945 0 FALSE ""
1000 822 198 -0.0370487561316505 0 -0.693147180559945 0 FALSE ""
1000 350 199 -0.0286833776968235 0 -0.693147180559945 0 FALSE ""
1400 571 200 -0.0620012246618489 0 -0.693147180559945 0 FALSE ""
1000 873 201 -0.0313827634897971 0 -0.693147180559945 0 FALSE ""
200 496 202 0.01863566095875 0 -0.693147180559945 0 FALSE ""
200 17 203 -0.112053265863796 0 -0.693147180559945 0 FALSE ""
600 829 204 0.00611285728023837 0 -0.693147180559945 0 FALSE ""
200 953 205 -0.0747304620777814 0 -0.693147180559945 0 FALSE ""
1000 731 206 -0.0252018640271285 0 -0.693147180559945 0 FALSE ""
600 770 207 -0.128682689414143 0 -0.693147180559945 0 FALSE ""
1400 90 208 -0.0296743098516709 0 -0.693147180559945 0 FALSE ""
200 891 209 -0.0148556098650705 0 -0.693147180559945 0 FALSE ""
600 160 210 -0.0285460874785288 0 -0.693147180559945 0 FALSE ""
600 481 211 -0.0671485710576738 0 -0.693147180559945 0 FALSE ""
600 157 212 0.0280672872526231 0 -0.693147180559945 0 FALSE ""
1400 168 213 -0.00902464144509836 0 -0.693147180559945 0 FALSE ""
1400 155 214 -0.0235886019223159 0 -0.693147180559945 0 FALSE ""
1400 724 215 -0.0255587364761103 0 -0.693147180559945 0 FALSE ""
200 492 216 -0.0146057871672359 0 -0.693147180559945 0 FALSE ""
200 119 217 -0.0840534293643277 0 -0.693147180559945 0 FALSE ""
200 235 218 -0.0567601447616444 0 -0.693147180559945 0 FALSE ""
1400 816 219 -0.016723942681435 0 -0.693147180559945 0 FALSE ""
600 835 220 -0.0686940724325909 0 -0.693147180559945 0 FALSE ""
200 874 221 -0.0902311862603108 0 -0.693147180559945 0 FALSE ""
1000 480 222 -0.0196577577943893 0 -0.693147180559945 0 FALSE ""
200 611 223 0.00118136405872127 0.527817471181506 -0.30660228001879 0.651856767219766 FALSE ""
1400 688 224 -0.0829626015097466 0 -0.693147180559945 0 FALSE ""
200 904 225 -0.0964705572113119 0 -0.693147180559945 0 FALSE ""
1400 484 226 -0.0415349959179962 0 -0.693147180559945 0 FALSE ""
200 30 227 -0.0122016126120834 0 -0.693147180559945 0 FALSE ""
600 438 228 -0.0270998641165512 0 -0.693147180559945 0 FALSE ""
200 906 229 -0.139118700390518 0 -0.693147180559945 0 FALSE ""
600 145 230 -0.0624636908002928 0 -0.693147180559945 0 FALSE ""
1000 361 231 0.00213768839589135 0 -0.693147180559945 0 FALSE ""
1400 330 232 -0.0545675296839172 0 -0.693147180559945 0 FALSE ""
200 782 233 -0.0689275925619734 0 -0.693147180559945 0 FALSE ""
1400 623 234 -0.0534480269223236 0 -0.693147180559945 0 FALSE ""
1000 214 235 -0.00316928450437922 0 -0.693147180559945 0 FALSE ""
600 256 236 -0.0715289656058869 0 -0.693147180559945 0 FALSE ""
1000 171 237 -0.0137113027908733 0 -0.693147180559945 0 FALSE ""
1000 482 238 -0.014008838281224 0 -0.693147180559945 0 FALSE ""
200 802 239 -0.0704668049668761 0 -0.693147180559945 0 FALSE ""
1000 243 240 -0.04899209427529 0 -0.693147180559945 0 FALSE ""
1000 807 241 -0.0621126870298951 0 -0.693147180559945 0 FALSE ""
600 320 242 -0.0353405627312173 0 -0.693147180559945 0 FALSE ""
1400 775 243 -0.0122341304436574 0 -0.693147180559945 0 FALSE ""
1000 921 244 -0.00375227227494813 0 -0.693147180559945 0 FALSE ""
600 367 245 -0.0839563931847316 0 -0.693147180559945 0 FALSE ""
1000 445 246 -0.103107553544933 0 -0.693147180559945 0 FALSE ""
1400 268 247 -0.0367212395975303 0 -0.693147180559945 0 FALSE ""
1400 446 248 -0.0243580821086728 0 -0.693147180559945 0 FALSE ""
200 19 249 0.051055605221433 0 -0.693147180559945 0 FALSE ""
600 952 250 -0.0170561316209587 0 -0.693147180559945 0 FALSE ""
600 275 251 -0.089934888506726 0 -0.693147180559945 0 FALSE ""
200 935 252 0.000890304652518172 0 -0.693147180559945 0 FALSE ""
1400 313 253 -0.0281828133575705 0 -0.693147180559945 0 FALSE ""
600 799 254 0.00749295309298696 0 -0.693147180559945 0 FALSE ""
1000 193 255 -0.0433106203658061 0 -0.693147180559945 0 FALSE ""
200 981 256 0.130997278765465 0.247687620542241 -0.315317888319424 0.630028359729757 FALSE ""
600 204 257 -0.0486961405921617 0 -0.693147180559945 0 FALSE ""
1000 812 258 -0.0115684691931771 0 -0.693147180559945 0 FALSE ""
1400 258 259 -0.0166535520478063 0 -0.693147180559945 0 FALSE ""
200 716 260 -0.0503335017995122 0 -0.693147180559945 0 FALSE ""
200 234 261 -0.0206510229439136 0 -0.693147180559945 0 FALSE ""
600 887 262 -0.0330005219281344 0 -0.693147180559945 0 FALSE ""
600 115 263 -0.0413064249788227 0 -0.693147180559945 0 FALSE ""
600 413 264 -0.0119802105981976 0 -0.693147180559945 0 FALSE ""
1000 230 265 -0.0279123778396558 0 -0.693147180559945 0 FALSE ""
1000 897 266 -0.063206638238756 0 -0.693147180559945 0 FALSE ""
200 709 267 -0.0892242358824894 0 -0.693147180559945 0 FALSE ""
600 790 268 -0.0770177229873013 0 -0.693147180559945 0 FALSE ""
1400 461 269 -0.0664128926843917 0 -0.693147180559945 0 FALSE ""
600 757 270 -0.099070919407056 0 -0.693147180559945 0 FALSE ""
1000 914 271 -0.0639167498601824 0 -0.693147180559945 0 FALSE ""
600 470 272 -0.0386949647598508 0 -0.693147180559945 0 FALSE ""
1000 743 273 0.00637847104009021 0 -0.693147180559945 0 FALSE ""
1000 212 274 -0.05033255185779 0 -0.693147180559945 0 FALSE ""
1000 438 275 -0.00924780218758818 0 -0.693147180559945 0 FALSE ""
1000 767 276 -0.0423670182824584 0 -0.693147180559945 0 FALSE ""
200 446 277 -0.0434289350779984 0 -0.693147180559945 0 FALSE ""
200 584 278 -0.0403701210640451 0 -0.693147180559945 0 FALSE ""
1000 206 279 -0.0100648130736709 0 -0.693147180559945 0 FALSE ""
200 35 280 -0.190573070618012 0 -0.693147180559945 0 FALSE ""
1400 489 281 0.00775326823316031 0 -0.693147180559945 0 FALSE ""
1000 485 282 -0.0509270363164258 0 -0.693147180559945 0 FALSE ""
1400 287 283 -0.0649026268592186 0 -0.693147180559945 0 FALSE ""
200 821 284 -0.0914586433423314 0 -0.693147180559945 0 FALSE ""
600 625 285 -0.0478749485637238 0 -0.693147180559945 0 FALSE ""
1000 884 286 -0.0361138783966823 0 -0.693147180559945 0 FALSE ""
200 816 287 -0.10707763649287 0 -0.693147180559945 0 FALSE ""
1000 358 288 -0.00745109128601602 0 -0.693147180559945 0 FALSE ""
600 20 289 -0.0540775195784024 0 -0.693147180559945 0 FALSE ""
1000 864 290 -0.0593526182267034 0 -0.693147180559945 0 FALSE ""
1000 661 291 -0.0432537945125998 0 -0.693147180559945 0 FALSE ""
600 636 292 -0.0596147860455046 0 -0.693147180559945 0 FALSE ""
1000 507 293 -0.0408092659651584 0 -0.693147180559945 0 FALSE ""
200 277 294 0.0353832042178081 0 -0.693147180559945 0 FALSE ""
1400 735 295 -0.0179335934804751 0 -0.693147180559945 0 FALSE ""
600 608 296 -0.0286007005729897 0 -0.693147180559945 0 FALSE ""
600 48 297 -0.0721903371074778 0 -0.693147180559945 0 FALSE ""
1400 481 298 -0.039043908933498 0 -0.693147180559945 0 FALSE ""
1000 226 299 -0.0319435095917083 0 -0.693147180559945 0 FALSE ""
1400 751 300 -0.0508260983304337 0 -0.693147180559945 0 FALSE ""
1000 257 301 -0.0142593972062683 0 -0.693147180559945 0 FALSE ""
600 99 302 0.0397083579199278 0 -0.693147180559945 0 FALSE ""
1000 940 303 -0.0155531526538622 0 -0.693147180559945 0 FALSE ""
200 534 304 -0.0218839881359764 0 -0.693147180559945 0 FALSE ""
1000 375 305 -0.0607060075073367 0 -0.693147180559945 0 FALSE ""
1000 817 306 -0.00661432405581389 0 -0.693147180559945 0 FALSE ""
600 388 307 -0.0453745878268381 0 -0.693147180559945 0 FALSE ""
1400 329 308 -0.0184185752539744 0 -0.693147180559945 0 FALSE ""
600 501 309 -0.0445660791674659 0 -0.693147180559945 0 FALSE ""
1400 240 310 -0.0406042323245407 0 -0.693147180559945 0 FALSE ""
1000 676 311 -0.0748371953771315 0 -0.693147180559945 0 FALSE ""
600 390 312 0.011318665212405 0 -0.693147180559945 0 FALSE ""
1400 12 313 -0.0552353672986585 0 -0.693147180559945 0 FALSE ""
1400 687 314 -0.0549448767611448 0 -0.693147180559945 0 FALSE ""
200 417 315 -0.0469131415465841 0 -0.693147180559945 0 FALSE ""
200 840 316 -0.045711589264663 0 -0.693147180559945 0 FALSE ""
600 656 317 -0.0534171801600773 0 -0.693147180559945 0 FALSE ""
1400 411 318 -0.0298397449595754 0 -0.693147180559945 0 FALSE ""
200 913 319 -0.0853941555137089 0 -0.693147180559945 0 FALSE ""
1400 193 320 -0.0400502566470368 0 -0.693147180559945 0 FALSE ""
200 878 321 -0.0114978819555901 0 -0.693147180559945 0 FALSE ""
200 645 322 -0.0596760437296697 0 -0.693147180559945 0 FALSE ""
1400 880 323 -0.0424490622221935 0 -0.693147180559945 0 FALSE ""
1400 776 324 -0.0228243744530313 0 -0.693147180559945 0 FALSE ""
1000 475 325 -0.00131572061964419 0 -0.693147180559945 0 FALSE ""
1000 644 326 -0.0356258478554834 0 -0.693147180559945 0 FALSE ""
1000 167 327 -0.0749447155024199 0 -0.693147180559945 0 FALSE ""
1400 23 328 -0.0229986891402684 0 -0.693147180559945 0 FALSE ""
1400 612 329 -0.0654258832679623 0 -0.693147180559945 0 FALSE ""
200 742 330 0.105832087283401 0.417382995002456 -0.125012758883155 0.380940470146387 FALSE ""
600 493 331 -0.0764062250279276 0 -0.693147180559945 0 FALSE ""
200 473 332 0.0133078505918084 0 -0.693147180559945 0 FALSE ""
1400 433 333 -0.0496139762341174 0 -0.693147180559945 0 FALSE ""
1000 522 334 -0.0573540674864024 0 -0.693147180559945 0 FALSE ""
600 366 335 0.0639364231894588 0.467983431597245 -0.217632679005907 0.463791404256671 FALSE ""
1400 525 336 0.0155395162453978 0 -0.693147180559945 0 FALSE ""
1400 611 337 -0.024184963906578 0 -0.693147180559945 0 FALSE ""
200 650 338 0.0234175254908094 0 -0.693147180559945 0 FALSE ""
1400 944 339 -0.0852510238804355 0 -0.693147180559945 0 FALSE ""
1400 229 340 -0.0144460604666142 0 -0.693147180559945 0 FALSE ""
1000 841 341 -0.0283810004624355 0 -0.693147180559945 0 FALSE ""
600 148 342 -0.116156382972639 0 -0.693147180559945 0 FALSE ""
600 347 343 -0.0411893497747586 0 -0.693147180559945 0 FALSE ""
1400 916 344 0.0206895218969105 0 -0.693147180559945 0 FALSE ""
1000 58 345 -0.0678992647016252 0 -0.693147180559945 0 FALSE ""
1400 703 346 -0.0407249164689593 0 -0.693147180559945 0 FALSE ""
600 182 347 0.0249247156435902 0 -0.693147180559945 0 FALSE ""
600 794 348 0.0537494973821776 0 -0.693147180559945 0 FALSE ""
600 509 349 -0.0942628268516896 0 -0.693147180559945 0 FALSE ""
200 81 350 -0.0499350868815882 0 -0.693147180559945 0 FALSE ""
1000 444 351 -0.0683212767126816 0 -0.693147180559945 0 FALSE ""
200 7 352 -0.00416285264938881 0 -0.693147180559945 0 FALSE ""
1400 28 353 -0.05188885440003 0 -0.693147180559945 0 FALSE ""
1400 425 354 -0.0483618791648309 0 -0.693147180559945 0 FALSE ""
1000 223 355 -0.0547912308819282 0 -0.693147180559945 0 FALSE ""
1400 783 356 -0.0251770233598596 0 -0.693147180559945 0 FALSE ""
1400 883 357 -0.0401492376613396 0 -0.693147180559945 0 FALSE ""
200 396 358 0.0206462107517901 0 -0.693147180559945 0 FALSE ""
1000 765 359 -0.0525927119446745 0 -0.693147180559945 0 FALSE ""
1400 465 360 -0.0624837421898508 0 -0.693147180559945 0 FALSE ""
1400 276 361 -0.0237249424544459 0 -0.693147180559945 0 FALSE ""
1000 598 362 -0.102616801531604 0 -0.693147180559945 0 FALSE ""
1400 721 363 -0.059463310304049 0 -0.693147180559945 0 FALSE ""
200 295 364 -0.0277602009463589 0 -0.693147180559945 0 FALSE ""
1000 708 365 -0.0163854396412642 0 -0.693147180559945 0 FALSE ""
1400 250 366 -0.0651715106556628 0 -0.693147180559945 0 FALSE ""
1000 762 367 -0.0508112644246869 0 -0.693147180559945 0 FALSE ""
600 787 368 -0.0562129456479845 0 -0.693147180559945 0 FALSE ""
1000 190 369 -0.0366672875541459 0 -0.693147180559945 0 FALSE ""
1400 643 370 -0.0231670375183227 0 -0.693147180559945 0 FALSE ""
1000 22 371 -0.042086896854086 0 -0.693147180559945 0 FALSE ""
600 290 372 -0.0353726646096982 0 -0.693147180559945 0 FALSE ""
1000 803 373 -0.0401974082748435 0 -0.693147180559945 0 FALSE ""
200 409 374 -0.075003121079562 0 -0.693147180559945 0 FALSE ""
1400 444 375 -0.0250381842363688 0 -0.693147180559945 0 FALSE ""
1400 171 376 -0.013705117728679 0 -0.693147180559945 0 FALSE ""
200 27 377 0.00425757413869937 0 -0.693147180559945 0 FALSE ""
1400 928 378 -0.0212452893629262 0 -0.693147180559945 0 FALSE ""
200 115 379 0.170852607280629 0.250620230028064 -0.242159577599974 0.625210500000951 FALSE ""
